GENE_NAME	human
DNAH2	1.91
SH2D1A	0.0
SDR42E2	0.27
PRKX	2.5
KCNH8	4.24
PP2D1	0.0
NPB	10.45
ITCH	11.64
ST6GALNAC3	2.05
TMPRSS2	0.65
DENND5A	113.47
VPS33B	21.85
TBX1	0.51
ADAP2	2.98
FAM120C	11.2
PKD2L2	1.4
NIPSNAP1	54.71
CNTN2	167.64
LRTOMT	9.5
KCNQ3	19.06
ADRA2C	26.47
NR2C2AP	6.67
TP53INP2	98.34
CRELD2	55.2
GPR173	15.5
SNRNP35	14.7
DGAT2L6	0.0
SDF4	94.85
IRAK1	54.37
CMSS1	23.24
OLIG1	130.18
PCDH9	27.31
OAF	68.66
ALDH1A3	9.02
HIST2H2AC	0.0
KCNK12	12.01
HIST2H2AB	0.0
ENPP4	3.83
USH1C	10.76
MYH7B	12.32
POU6F1	72.28
TM2D3	111.74
TSSC4	45.57
TACSTD2	0.33
SIX6	0.0
PRKD1	6.21
ZDHHC23	5.8
BPIFB2	0.0
SLIT3	27.63
EFNA5	4.21
MAP7D2	33.22
CSF1	8.33
TP73	1.27
COLEC10	0.0
ACTRT3	0.85
PLA2G6	81.66
MAML2	1.2
SS18L1	71.15
COPB2	22.07
LRRC19	0.0
TOLLIP	1164.5
KNTC1	1.9
CCR10	5.78
NCMAP	0.09
BPIFC	0.0
WDR27	13.65
TXNRD2	30.14
FOXO4	30.01
POU3F2	8.81
PTP4A3	31.63
UBE2D4	16.81
TMEM255B	3.39
GAST	0.0
NUTM1	0.0
HDDC3	26.68
DHRS7C	0.35
CLUL1	4.64
DUSP8	97.1
SOCS3	3.97
SLITRK6	0.08
LPAR5	7.4
XPOT	6.3
TMEM173	19.58
PDE4B	16.51
FAM19A3	0.0
RUNX1T1	27.23
C14orf180	1.59
SNN	96.82
KCNH7	1.36
NELL2	204.06
MED12	19.23
SEPT9	113.61
CDH17	0.16
AMER1	1.3
ZBTB40	3.95
CLDN6	0.0
LRRC26	0.29
SERINC4	1.7
FAM110C	1.86
ATL3	3.71
NDUFA12	56.68
UBE2G2	42.04
SATL1	0.3
OSBP2	30.2
TUSC5	0.09
FKBP7	0.7
PRR16	1.76
TMED9	79.69
DRD1	2.99
SDR42E1	0.0
RBM33	14.76
BTBD6	64.48
OSBPL6	8.53
H1FX	86.27
RBM43	0.24
IMMP2L	5.24
JAG2	62.46
FMNL1	55.85
PTRHD1	17.76
WT1	0.66
SLC1A3	366.3
NOC4L	28.4
NDUFA6	58.72
CHRM5	0.13
SORCS2	24.79
TMEM121	67.22
TMEM106A	1.28
SIVA1	104.33
XRCC5	44.48
DGAT1	76.38
RFX6	0.0
AP3M1	3.9
F8	4.43
CA13	0.74
UBOX5	6.65
MAFF	7.34
LXN	0.0
BRF1	43.08
LRRC14B	0.0
SEMA4B	31.01
NELFA	30.11
SLC24A3	9.82
SGCZ	0.41
EFCAB10	6.07
MKNK1	34.32
FLRT2	11.94
INTS5	9.36
MANEAL	32.01
ADSSL1	15.5
FAF1	10.26
MYADML2	4.48
TNS1	25.91
HSF1	88.73
PURA	49.17
INPP5J	17.41
NPY2R	0.47
MFSD6L	0.0
DDX51	24.66
NRBP2	92.8
PRSS57	0.0
TNFAIP2	18.37
MC2R	0.1
RAB11B	565.31
PRMT3	11.45
PRPF39	10.55
PPIL6	1.54
UBALD2	68.93
TEX33	0.0
CDNF	0.52
NOTUM	3.13
KLHL33	0.18
WBSCR17	111.52
CDC14A	0.74
ZBTB37	0.7
NUPR1L	6.01
CCDC137	13.72
ARL15	6.48
SCN10A	0.0
CDK10	59.61
SOCS1	0.85
TCN2	11.45
GAS2L1	71.06
ATP6V0A2	4.39
C14orf80	26.11
HGS	152.45
TNFAIP8L1	17.08
RAD51D	12.05
MAPK11	60.93
TARSL2	10.89
IFNLR1	0.53
FAM174B	15.66
C19orf68	25.54
TMEM179B	18.8
PARPBP	0.0
ROR1	1.2
MUC1	7.34
C17orf70	18.28
L3MBTL1	22.99
CIC	76.56
C11orf35	2.32
PDE6G	0.81
NR2F2	78.18
DLK1	0.0
TLCD2	0.0
LSAMP	41.55
OLFML2A	2.25
DBX2	0.67
FAM212A	8.73
PDIA2	37.78
LMLN	6.0
P4HB	176.77
PSMD13	42.44
FDFT1	68.19
PBX1	48.71
SHC4	3.02
ZFP36L1	114.55
NTF3	0.0
BRWD1	37.72
POU3F1	5.07
SNAI3	7.83
MORN5	3.55
C6orf201	0.0
MYBL1	0.3
C16orf52	10.76
DRG1	20.57
OPHN1	6.8
ANKFY1	28.14
YTHDF3	26.11
NRG3	12.2
SRL	1.13
CXorf38	2.96
KCNQ5	8.5
AFM	0.0
KCNIP4	6.5
WDR53	1.7
IKZF1	0.39
PCYT2	103.2
NAT8L	326.15
GNB1L	12.2
C1orf110	0.0
TMPRSS11B	0.13
THNSL1	1.68
TRIM69	23.6
SCGN	0.51
PRSS38	0.0
LAMP1	210.08
POMK	4.53
C16orf54	0.4
KLHDC8B	30.45
KLHL34	2.13
SETD4	5.74
RTN4RL1	31.25
TBXA2R	1.71
LRRC16A	3.27
CALHM1	2.44
NKAIN3	0.97
IRS2	34.04
FAM186A	0.09
PGM1	29.48
BICD2	18.34
TMLHE	2.69
GRK1	0.31
RASA3	24.51
LRCH3	8.31
LEMD1	0.0
DDX1	17.15
ATP4B	0.23
DLEU7	6.39
TAL2	0.57
C15orf41	5.44
ZPBP2	0.0
DNM2	79.9
KRT5	7.33
GSAP	3.11
AGBL4	6.56
CYP2R1	3.36
ANKRD46	26.42
PIP5K1C	120.36
TEX38	0.0
EPB41L2	43.29
ZBTB6	0.57
C2orf76	2.9
UBL4B	0.0
RIMS1	19.13
CCDC84	11.38
BCL9L	20.15
KIF18B	0.13
FFAR4	3.91
BPIFB3	0.0
BPIFB4	0.0
EDARADD	0.0
MOXD1	10.05
SLC51B	0.0
SOWAHB	3.79
KLHL32	20.74
MKL2	36.92
GPAT2	4.61
TOR3A	16.12
GABRA5	135.16
PPP1CC	46.76
OR10T2	0.0
PRELID2	0.79
BACE1	145.78
RGS9BP	0.16
TMEM212	1.88
SLC36A3	0.0
SLC36A2	0.14
THBS2	19.62
RXRA	44.39
ANKRD37	10.48
NUDT17	3.91
KIAA1024L	0.0
KRT26	0.0
CCDC30	0.83
NKRF	3.72
KEAP1	149.61
GLDN	28.13
KPNA4	16.73
TRDN	0.29
RGS7BP	23.12
MYT1L	104.94
PTPRH	3.22
ZNF396	1.59
TMEM222	87.28
ARHGAP30	1.34
SMYD4	3.8
FOXD2	0.07
GPATCH8	16.57
CEACAM19	3.22
NF2	14.24
DCT	0.32
SPATC1	0.76
UBE2H	40.12
HPDL	2.27
FSD2	0.12
ARAP1	75.65
KIF24	0.28
SLC35C2	25.75
C17orf58	6.88
BCDIN3D	1.59
CYP27C1	0.66
LYRM7	2.4
CCDC73	0.09
MPPED1	116.6
FSCN2	0.49
FOXE3	0.0
HYAL3	8.92
VSIG10L	2.37
ZNF397	6.91
EPHA6	2.59
TPCN1	53.58
TNFRSF4	2.6
HEXIM1	16.18
SELV	0.56
KRT14	1.01
TRABD2A	5.69
PDZD7	15.58
POFUT2	7.18
SCTR	0.71
ERCC6L	0.08
TMEM17	1.24
TNFRSF18	3.32
FGF3	0.0
C1QL4	0.99
ZDHHC17	22.58
RFX3	10.99
SERPINA11	0.0
P2RY4	0.21
ZNF395	14.01
ZACN	41.93
PPARA	4.47
TMEM232	0.21
EFCAB6	1.84
RIF1	2.91
KANK3	12.39
EMID1	44.77
ESPN	2.73
PNLIPRP1	1.61
PTRH1	59.8
GPR141	0.0
TMPRSS6	0.32
TMPRSS11A	0.0
C3orf70	4.8
TEAD1	2.33
ENTPD5	1.53
MITF	5.68
SLC4A4	11.11
HEATR4	0.43
SLIT1	95.63
LYPD6	3.24
VSTM2B	85.98
ANGPTL5	0.6
SMARCA2	65.16
KIAA1598	25.43
SESTD1	16.28
FNBP1	27.53
DYNC2H1	2.32
KRT12	0.0
RDH8	0.0
RSBN1L	5.45
NPSR1	0.28
WDR86	18.81
EPOR	9.62
DCC	4.87
SESN1	9.53
CHP1	57.09
KCNJ11	45.06
CDHR4	0.63
COL4A1	3.67
PLEKHG7	0.0
GJA4	5.62
MID2	2.12
HSPA14	9.32
ATP13A5	2.06
SIRT7	17.71
AGMO	0.0
SBK2	0.33
TLR5	1.71
USP7	29.4
NANOS3	14.46
NHLRC1	3.19
PLEKHN1	0.0
ZNF385C	1.75
TET3	3.37
COL5A3	10.74
TMEM8C	0.43
SAMD11	3.22
C1orf170	0.0
C5orf52	0.0
HAPLN4	27.98
ERC2	29.25
B3GALTL	2.99
SPRY4	9.14
TRPV2	22.15
RP11-723O4.6	2.6
C2orf88	6.69
TMEM203	18.29
SLC18A3	0.28
KBTBD12	2.08
THSD4	2.39
DNAJB13	0.6
GABRD	218.91
NHEJ1	3.97
FANCA	6.17
SECISBP2	18.26
CPB2	0.21
OR52B6	0.0
SEMA4D	107.83
LIN28B	0.12
FAM69C	28.04
DNAH17	14.18
MCRS1	64.85
TMEM72	1.0
COX10	5.21
CHRNA3	1.95
CARD9	4.52
PEAR1	2.26
TMEM202	0.0
HELT	0.84
TMEM220	7.18
TMEM256-PLSCR3	16.01
EIF4EBP1	5.87
P2RX2	2.09
CCDC157	4.75
TTC24	0.0
C1orf168	1.74
CNOT4	10.94
AC002472.13	0.44
DMBT1	1.0
LCN10	0.0
LDLRAD2	0.53
PSEN1	28.97
CYHR1	101.01
COL14A1	0.51
DNER	140.71
CPSF4L	0.0
PLA2G2C	0.12
ZSCAN23	0.0
RINL	3.19
TPRG1	0.0
CPOX	38.29
MORN2	6.55
RILPL1	40.75
C19orf67	0.47
ARL4C	21.06
CLDND1	223.47
WNT7B	16.17
PRSS45	0.0
PLA2G4E	0.03
EYS	1.05
MOK	15.48
C6orf132	0.64
TMEM215	0.32
COL4A5	8.05
AGRN	176.6
NHS	0.95
OTOG	0.05
FAM166A	0.35
ZC3H6	1.21
LAMTOR4	174.19
PRKAR1B	756.73
DCUN1D3	3.15
RBL1	0.24
HYKK	1.45
C15orf62	1.32
RUFY4	0.24
LRRIQ4	0.0
C3orf62	2.5
ENO4	4.46
SLC38A3	43.61
FOCAD	19.98
PRR19	2.69
IGSF9B	14.04
JAKMIP3	5.87
SELL	2.34
NDC80	0.6
CERKL	0.21
SLC24A5	1.05
IER5L	14.58
INSC	0.65
SERPINA5	0.62
C19orf54	4.98
LCTL	0.33
NCCRP1	0.0
KRTDAP	0.83
AP4E1	0.9
COL25A1	1.42
FAM83G	0.24
DUSP28	9.59
NBR1	24.76
RALGAPA2	2.82
NDOR1	11.18
RSBN1	5.93
PAQR9	5.45
NANOS1	2.66
HMX3	0.0
MAGI3	6.78
S100A16	38.99
IDO2	0.08
SLC4A5	4.63
AFP	0.0
UROS	60.79
ZDHHC9	24.26
DUPD1	0.54
OSTN	0.11
VWC2	2.52
FAM221A	20.95
TMEM120B	9.22
COL4A4	0.14
RBM34	5.42
NOXA1	10.4
BCL2L15	0.93
OPTC	0.0
PLET1	0.0
ADRB3	0.34
TCF7	6.41
SKOR1	0.38
CATSPER4	0.23
PRELP	7.55
PLA2G2E	0.0
TMCO2	0.0
SHISA6	5.27
TMEM201	20.57
OSTM1	20.64
HMX2	0.0
SNTN	0.0
CNR2	0.26
SLX4	4.84
GLRA4	0.78
ENTPD8	0.54
BEND4	0.37
FAM78B	12.03
CDH7	1.24
TMC3	0.0
FBF1	24.27
MSL1	38.13
LRRK2	1.05
BSX	0.0
GJB3	2.09
FAM196A	2.25
IMPG2	0.1
PTPLAD2	0.39
MSANTD1	4.66
AADACL3	0.0
NELFB	80.15
PCNP	16.22
LRRC66	0.16
ZNF292	1.56
KCTD21	23.01
ADAT2	0.99
ANKDD1B	0.47
EXD2	13.96
RNF222	0.24
RELN	18.98
APOD	211.53
ARID2	3.59
SF3B3	62.17
IL1RAPL2	0.5
SP6	0.09
NKAPL	0.42
FSCB	0.0
CLDN4	1.15
MEF2C	142.3
HN1	79.1
S100A13	96.43
PCDH18	3.3
MAOA	8.39
PTPRC	0.58
GJB5	1.78
FHIT	10.06
FAM150B	3.9
LIN54	3.94
FAM180A	0.0
CACNA1S	1.01
S100A14	1.14
KAZN	45.88
FAM179A	5.46
TMEM194B	1.99
KIAA0408	2.5
MMP23B	0.64
SH2D5	42.16
RASSF10	2.75
GJB4	0.24
SYCP2	0.1
IL1RAP	5.31
PTPRT	12.49
MYBPC1	9.81
PAX5	0.12
SPOCK3	41.57
TDRD7	5.63
C16orf93	9.31
KIAA0895L	130.4
MYT1	3.19
SPATS2L	31.18
STK17B	0.65
WDSUB1	2.57
S100A4	0.0
PLEKHG4	2.11
FAT4	0.78
KIF19	5.21
STK40	21.14
TMEM63A	91.15
CTSE	0.0
SEMA4A	40.96
SRGAP3	51.81
FAM217B	9.0
SUPT5H	136.58
XPNPEP3	6.75
OR10S1	0.0
GRM7	6.3
SUPT3H	6.23
ATP2A1	7.39
STK31	0.56
NLGN3	86.27
JMJD4	21.42
CPNE4	25.72
NTNG2	110.92
ELAVL3	126.07
LONP1	153.36
TRRAP	13.65
FUT4	1.24
DUSP12	17.73
ASB13	21.29
SLC35F1	9.18
PTPN1	10.02
EVL	305.25
AACS	51.03
THEM5	2.49
EPHB4	4.52
PRTN3	3.37
TSC22D2	15.71
CRYBA4	0.0
ASMT	0.0
KIAA0141	35.99
YRDC	7.7
ZNF777	13.95
PIK3R4	5.5
RFX8	0.2
FGF16	0.35
SLC13A1	0.0
SIAH1	23.69
C20orf96	5.02
ESRRG	4.91
IPO4	11.1
NCOR2	367.65
PRPF40A	17.0
GDAP2	1.68
CADPS2	6.46
ANAPC7	44.11
AFAP1	9.58
MYO18A	154.65
C17orf59	12.03
MAN2A2	183.55
MME	1.64
LINC00238	0.0
CACNA1H	27.35
SULF2	69.42
LAMA2	1.7
PLXNB2	55.08
AJAP1	10.06
XRCC2	0.51
MYO6	15.66
MKL1	48.3
SEMA3F	7.36
ARHGAP44	65.57
HDAC2	30.14
TCF4	47.2
WNK3	0.4
ACN9	4.29
RABL6	115.76
ZKSCAN5	4.8
HSPB11	3.07
SLC30A10	6.53
TECPR2	68.22
FAM180B	1.74
ERI2	3.98
TOMM7	165.5
HSH2D	0.26
ZNF512B	21.61
FAM150A	0.0
DAPK1	39.44
ATP8B1	1.27
POU3F4	4.11
TLE1	36.39
MAML3	2.34
STRN3	5.99
CHRNG	0.0
IL12RB2	1.97
MVB12B	37.75
C6orf106	46.7
ARID5A	10.13
PPTC7	5.09
KRT39	0.0
TOMM20L	0.0
NHLRC2	1.99
SMARCD3	76.32
KIAA1211L	58.32
LAMB3	6.33
KPNA5	2.08
ARHGEF12	19.86
HCAR1	0.0
PDLIM7	32.62
WDR70	10.66
TMEM26	0.07
FAM3C	32.45
NOP9	16.41
SLC39A10	39.33
AP2A1	255.92
FUT11	10.22
ANXA4	23.11
FYB	1.09
SERTAD1	4.91
ZNF398	5.29
ANXA6	239.94
GMFB	7.84
SIGLEC15	0.54
MAFG	37.96
ARRDC1	39.86
KIAA1671	6.01
KRT35	0.0
IGF2R	18.83
GAL3ST4	11.32
SLC6A17	111.14
STRADB	15.41
ZGPAT	38.15
SLC25A29	130.3
PGAP1	3.98
SRC	28.19
PCNXL3	32.9
ACSL5	1.13
LRRC8B	20.24
ELAC2	47.78
BZW1	21.21
ABCB8	40.14
SND1	75.35
NEK5	0.14
PSMD12	40.16
GPR123	114.65
PIWIL2	1.0
C9orf169	6.25
SLC22A4	1.02
PGR	0.14
TBC1D9B	203.24
KANK2	29.95
GTF2E2	3.5
IL27	0.32
GUCA2A	0.0
SYNGAP1	14.38
FITM2	7.07
BLM	1.02
TRIM33	11.97
LRP10	33.47
PELI1	7.91
ME2	6.87
MRPL21	46.27
FBXL22	2.79
C5orf22	6.29
HTT	54.84
OR6N1	0.0
C5AR1	5.91
DCHS2	4.68
VEPH1	0.63
OR51D1	0.0
CCNT2	10.67
IPP	2.74
OR13G1	0.0
MAP3K5	12.61
OGDHL	70.93
CYP2F1	0.5
STMN3	389.8
FAM135A	3.49
PDGFA	65.03
COL13A1	0.56
ZNF628	6.7
SLC2A10	2.16
RPF2	3.68
SLC28A3	0.0
FAM177B	0.47
MIB2	194.91
COL19A1	2.04
OR6Y1	0.0
MYO5A	38.83
GZMM	0.48
ATG7	14.43
SIPA1L1	45.09
SSPO	11.06
ELANE	0.0
RAB40C	104.36
PIGN	6.69
TOPORS	1.01
BCO2	0.38
ENTPD6	216.41
DMBX1	0.28
OR11L1	0.0
ENPP1	0.0
CCDC154	1.57
C5orf42	1.81
MFAP5	0.21
CDC42SE1	27.71
PDCD1LG2	0.0
SCIN	2.66
SPTAN1	206.21
NMB	4.17
PARVA	28.77
KLHL14	0.47
KCNK2	4.31
PHF2	15.43
LHFPL5	6.89
HOXC6	0.0
TXNRD3	1.1
C9orf173	0.0
MAP1LC3C	0.3
SERTAD4	0.41
EME2	13.03
KLHDC1	6.05
OR52M1	0.0
CCDC180	4.92
SLC9A8	9.5
TRAF5	3.37
OCLN	1.43
C4orf22	0.51
FAM212B	25.06
ADAMTSL2	14.42
SGTB	7.19
ZNF790	3.46
FAM49A	26.66
MYO1C	14.23
MRPL22	17.06
NKIRAS1	8.26
KIF13B	13.18
NRAP	3.29
GEMIN5	2.42
TEAD4	0.74
SPG7	105.22
HES5	5.03
ERO1L	6.36
PLCG2	4.76
FCHSD1	8.69
DNM3	17.0
OPRK1	3.01
MBP	8096.66
ELOVL2	4.31
KEL	1.82
NFE2L1	232.47
IRAK4	0.69
CCDC151	3.57
DLGAP2	8.93
ZNF335	19.02
MAK16	3.46
SEMA5B	18.71
ZNF667	8.41
GRK6	44.32
MARCH5	5.91
ZBTB14	2.64
CD2AP	0.23
GSK3B	11.73
SFI1	23.03
TMPRSS11F	0.0
TOR4A	1.87
HIBCH	9.52
ITGB5	43.37
TMEM229B	21.43
MAN1A2	8.37
SVIP	3.33
DDRGK1	101.49
ERC1	11.1
RPS6KL1	58.89
CACNA1E	20.86
QRICH1	31.25
CSF2RA	4.74
DDX42	43.12
XPO1	12.13
HELZ	4.17
TMEM116	6.23
UCKL1	35.45
OR5B21	0.0
CARD11	2.47
SDAD1	3.81
ZKSCAN8	2.14
TMEM239	0.0
HYLS1	1.42
MYL4	1.35
PIM3	37.51
ASPH	52.3
SPRED2	33.9
WWP2	25.3
GFPT1	6.75
UVRAG	7.85
TMEM207	0.24
ITSN2	9.83
NTRK1	0.83
MGEA5	30.3
TXNRD1	20.69
NRARP	8.86
TPM2	39.52
SH3BGRL2	7.07
YTHDF2	16.02
DOPEY1	3.67
ATL1	84.24
CNGA1	0.67
MAFK	53.21
C1orf228	9.23
GPN1	10.12
PLN	0.51
ITGBL1	1.43
KCNRG	1.26
LYRM2	6.43
WDHD1	0.47
DDX39B	10.3
SLC34A3	1.12
RD3	0.21
ARC	65.11
BCKDHB	5.43
ZNF536	21.37
MMP17	118.64
BAZ1A	2.25
CCDC69	3.06
MDM4	7.2
RYR2	14.83
FAM3D	0.0
NCOA6	10.8
STK39	17.48
TAT	0.0
KAT6A	8.45
C6orf89	20.57
FAM19A2	21.75
OR10G6	0.0
TTC37	7.35
TUSC1	11.89
PAPSS2	4.86
SLC9A6	23.65
ABCA4	5.43
PNPLA4	9.1
ZCCHC6	4.0
IPO9	34.85
MT-CO2	18137.1
C1orf85	18.28
FAM179B	3.46
DLL1	9.96
ANKRD13B	57.74
C19orf45	3.01
MT-CYB	9551.16
PPP1R14C	7.43
CTR9	5.81
SMOC1	19.28
F5	1.8
LRRTM3	4.11
ZNF652	5.91
GRHL2	0.0
SMURF1	7.11
GPATCH3	9.78
CDC42BPB	89.11
PLXNB3	140.74
COLGALT2	17.72
EGFL6	0.57
MT-ND2	7946.12
TNPO1	8.37
APCDD1L	0.0
RCSD1	12.62
RASSF9	0.0
FAM169A	3.53
ZNF830	7.72
GRIN3A	4.6
TMEM184B	170.19
MTOR	22.41
PLOD1	42.81
SCAMP5	290.05
ZNF521	4.25
ALPK2	0.09
BRINP2	37.12
LRIG2	2.5
MT-CO1	21901.7
PAX9	0.27
FOXJ3	27.63
CD247	0.43
GRM3	107.91
CHAMP1	6.07
GJC2	61.86
ITGAE	13.99
DENND4B	129.08
RYR3	6.93
ZNF277	4.42
MT-ND3	3282.88
DUSP27	0.94
ARHGEF15	6.34
TOX	7.9
DIS3	1.5
RUSC2	85.84
FICD	6.52
R3HDM4	48.66
LTN1	1.87
RUNDC1	15.28
CCDC152	0.43
C9orf96	6.04
GRK5	8.83
DCAF12	6.92
ASB12	0.0
MT-ND4	16825.16
SMC5	1.24
TDRD3	1.63
SHISA4	235.02
CIPC	36.89
TOP1	6.74
MAP3K3	11.67
L1CAM	191.94
NUFIP1	0.88
POU3F3	29.85
RASGEF1A	34.26
DZIP3	6.53
KIAA0753	8.61
DCLRE1A	1.05
ATG9A	108.0
APRT	55.71
PDS5B	6.73
MT-CO3	12742.21
SOWAHA	80.2
L3MBTL3	1.68
DMD	22.92
NAGA	6.95
SMG5	42.24
KIAA1279	17.23
OXCT1	56.25
TGM2	23.28
RORB	4.52
SGMS1	12.86
OR10R2	0.0
OR10Z1	0.0
EPYC	0.0
CYLD	6.41
SNORA21	3.69
SLC27A5	88.86
SNORD9	0.0
ADIPOR2	25.52
SNORA31	0.0
FAT1	48.39
CHMP2B	9.96
RNU6-1128P	0.0
STARD7	47.8
NOA1	7.51
HAL	0.0
APLP2	288.11
KIAA1467	29.56
SNORD1B	0.0
EIF3I	100.96
NKAIN1	3.32
SNORD44	0.0
COL16A1	76.74
TXLNA	7.92
UPP2	0.15
AGBL5	18.3
SNORD35A	0.0
EFR3B	32.7
KIF3C	194.11
RAB10	59.0
HADHA	31.83
MAPRE3	306.56
CAD	40.44
SNORD18A	0.0
CD82	58.99
BCORL1	4.03
ATRX	1.81
MYNN	2.09
MECOM	0.99
SCAMP1	8.27
PREP	17.85
HACE1	16.81
CFTR	0.65
WDR47	34.15
RNU1-24P	0.0
WDFY1	38.59
SNORD73	0.0
SLC25A24	0.0
MAP3K4	16.92
IGSF9	0.43
ZNF213	32.12
RNU4-75P	6.54
PROM1	1.31
CPNE3	3.19
RNU1-93P	0.0
RRN3	6.22
WNT11	0.51
MTIF2	3.16
SNORD52	0.0
RNU6-967P	0.0
RNA5SP363	0.0
EPS15	22.45
RNU6-619P	0.0
ORC1	0.13
RNU6-580P	0.0
SNORD38A	0.0
MGST2	0.96
CHERP	35.48
RN7SK	730.14
POMGNT1	54.94
RAD54L	5.92
SNORD82	0.0
B4GALT1	2.1
CHMP5	19.55
RNU4-2	91.66
EFCAB2	8.45
COX20	17.12
NFX1	22.18
C1orf95	61.94
CAPN8	0.0
TATDN3	5.63
C1orf53	4.78
SAMD5	0.28
GJE1	0.0
ECT2L	0.14
METTL11B	0.0
FAM229B	22.06
FANK1	1.57
DIMT1	3.28
DDO	1.94
PPAPDC1A	14.06
RBM20	0.6
IPO11	3.62
C6orf163	0.0
GDI1	1178.34
PCMTD2	24.19
SOX18	10.55
C1orf146	0.4
FOLH1	10.79
C10orf62	0.0
SAMD13	0.27
CCDC160	0.0
EFCAB7	4.29
GLYATL3	0.0
ZYG11A	0.0
EIF2AK1	25.77
GLT6D1	0.0
LRIT2	0.44
LRRC73	21.49
NME8	0.0
FOXO6	17.36
MAFB	9.37
TRAF3IP1	13.52
GIGYF2	12.26
EPDR1	53.6
NHSL2	2.05
PHACTR4	4.85
ZDHHC18	42.03
GPRIN2	1.12
SNX10	21.15
TMEM57	5.74
ZDBF2	1.14
TXNDC8	0.0
AWAT1	0.0
DAXX	13.44
BMPR2	5.7
TCEA3	2.51
PFDN6	8.24
RING1	0.88
HSD17B8	2.18
RXRB	3.4
COL11A2	0.0
BRD2	35.03
COL5A2	2.24
PSMB8	0.0
MRPL28	135.83
NOTCH4	4.82
PAFAH1B1	184.47
PBX2	2.28
AGER	0.35
RNF5	9.82
AGPAT1	144.96
DFNB59	4.72
PRRT1	21.99
MRPL38	118.91
ERICH2	0.0
ITPKC	8.15
SP5	1.6
STK19	7.87
BTBD17	12.09
DXO	6.41
SKIV2L	12.68
EHMT2	8.26
FAT2	0.18
LAYN	6.4
SLC44A4	0.0
NEU1	2.67
VWA7	1.7
MBD5	18.47
C6orf25	0.0
LY6G6C	0.0
ABHD16A	6.01
CSNK2B	1.84
GPANK1	0.76
C6orf47	0.0
APOM	0.25
ERO1LB	4.88
PRRC2A	11.6
NFKBIL1	0.0
CCHCR1	4.32
PSORS1C2	0.0
ZFAND6	21.53
CDSN	0.0
C6orf15	0.0
DHX16	2.42
C6orf136	6.36
MRPS18B	16.1
PPP1R10	2.51
ABCF1	14.5
HSD17B2	0.0
DDR1	82.94
GNL1	5.83
TRIM15	0.0
FOXB2	0.0
TRIM40	0.0
PTCHD2	16.76
TBC1D8	7.55
PPEF1	2.66
MOG	13.59
CBY3	1.36
AKT1S1	38.49
GABBR1	53.5
C9orf135	0.51
MALRD1	0.0
RANBP17	2.14
FAM196B	1.83
TTC25	0.46
NOS2	2.97
HUWE1	93.77
MROH6	3.53
ATXN2	161.65
DCTN1	456.17
TCTN1	9.56
FAM216A	15.8
ZBTB48	33.26
GPR20	1.36
KRT40	0.0
LRRC3C	0.4
C11orf83	13.51
GRXCR2	0.0
LRRC10B	7.84
FBXO47	0.0
C12orf73	21.38
TRIM13	3.11
MS4A13	0.0
SPIRE2	33.89
PABPN1L	0.0
PKHD1L1	0.44
SLC35B4	13.31
FAM71F2	2.48
NOX4	0.25
CDKL4	0.0
C4orf47	1.81
TRIQK	6.96
ARID3C	0.0
C11orf91	1.38
ZBTB10	2.89
ACOX3	12.69
C4orf46	0.52
LGR4	2.81
VIT	1.11
PDE7A	4.86
TMEM170B	9.1
MTMR2	8.09
SNX2	13.97
NT5M	9.38
TECPR1	99.63
C15orf59	103.17
CFI	0.18
IZUMO3	0.0
ATP6AP1L	4.96
CCDC85C	32.76
RGL3	4.82
NAP1L4	52.97
CPT1B	17.31
DENND6B	43.03
LCMT1	50.98
MFSD2B	1.08
CDPF1	9.41
LIN52	8.37
TRIP6	41.2
TECRL	0.28
DPF3	3.82
MANSC4	0.0
LYRM5	3.21
ITPRIPL2	2.89
DENND1C	3.22
DNAH9	4.46
ACHE	43.61
C5orf51	1.55
PPAPDC2	2.74
GMNC	0.0
TTC23L	0.51
SRRT	85.68
ZNF316	42.68
ONECUT3	0.04
OLIG2	50.01
C21orf62	2.09
BAX	38.44
NYNRIN	1.73
IFITM5	0.0
C18orf63	0.0
DOK6	23.69
TMEM211	0.0
SERPINB11	0.0
SERPINB5	0.0
NLK	82.09
RNASE13	0.0
ATP10A	4.74
ANKUB1	0.0
TSSK2	0.63
PIGS	48.7
LRRC30	0.0
TMEM200C	7.94
OR10C1	0.0
PTPLB	9.69
WDR52	1.6
LNP1	2.45
VGLL3	2.9
TRIM71	0.33
ZCWPW2	0.0
ADAMTS2	3.96
COLQ	6.81
SNORD58A	0.0
TMPRSS11E	0.0
ATXN7L3	120.58
SNORA56	0.0
KIAA0100	37.82
UIMC1	5.55
SNORD101	0.0
MMP2	6.12
LPCAT2	8.72
GNAO1	544.0
RNU6-214P	0.0
OGFOD1	9.54
SNORD15A	0.0
ADD1	232.41
SNORA54	17.63
SLC13A2	0.0
SNORD59A	0.0
TXNDC16	6.59
NID2	6.76
GMCL1	7.66
KLHL42	32.05
SNORD20	0.0
DNM1L	32.67
PTHLH	14.18
RNU6-925P	0.0
GAS7	177.48
PHACTR3	43.01
RNU6-959P	0.0
ERGIC2	8.56
TFAP2C	1.54
AURKA	0.0
SNORD102	0.0
CASS4	1.59
PIR	3.92
SNORD73A	0.0
GPX3	63.62
DIO2	10.31
DIO1	0.5
