GENE_NAME	human
DNAH2	0.03
SH2D1A	0.06
SDR42E2	0.0
PRKX	4.44
KCNH8	0.06
PP2D1	0.18
NPB	0.0
ITCH	15.52
ST6GALNAC3	3.25
TMPRSS2	0.01
DENND5A	49.39
VPS33B	2.19
TBX1	0.43
ADAP2	2.28
FAM120C	1.45
PKD2L2	0.36
NIPSNAP1	8.88
CNTN2	0.09
LRTOMT	2.13
KCNQ3	0.29
ADRA2C	2.09
NR2C2AP	3.14
TP53INP2	50.61
CRELD2	6.37
GPR173	0.43
SNRNP35	15.28
DGAT2L6	0.0
SDF4	32.76
IRAK1	9.05
CMSS1	19.8
OLIG1	0.02
PCDH9	6.59
OAF	5.11
ALDH1A3	2.88
HIST2H2AC	0.12
KCNK12	0.09
HIST2H2AB	0.0
ENPP4	17.52
USH1C	0.07
MYH7B	23.86
POU6F1	2.55
TM2D3	28.43
TSSC4	5.85
TACSTD2	0.38
SIX6	0.0
PRKD1	2.23
ZDHHC23	0.63
BPIFB2	0.0
SLIT3	8.57
EFNA5	5.67
MAP7D2	0.11
CSF1	5.91
TP73	0.06
COLEC10	2.0
ACTRT3	0.31
PLA2G6	2.37
MAML2	2.05
SS18L1	3.31
COPB2	35.02
LRRC19	0.04
TOLLIP	10.24
KNTC1	1.25
CCR10	0.44
NCMAP	0.19
BPIFC	0.0
WDR27	2.44
TXNRD2	9.55
FOXO4	14.11
POU3F2	0.01
PTP4A3	208.46
UBE2D4	22.63
TMEM255B	3.27
GAST	0.0
NUTM1	0.0
HDDC3	4.41
DHRS7C	21.16
CLUL1	0.05
DUSP8	5.36
SOCS3	9.34
SLITRK6	0.08
LPAR5	2.13
XPOT	9.16
TMEM173	25.5
PDE4B	2.01
FAM19A3	0.05
RUNX1T1	3.36
C14orf180	15.21
SNN	13.13
KCNH7	0.01
NELL2	0.17
MED12	6.27
SEPT9	24.83
CDH17	0.1
AMER1	1.3
ZBTB40	3.41
CLDN6	0.02
LRRC26	0.04
SERINC4	0.11
FAM110C	1.51
ATL3	10.17
NDUFA12	229.27
UBE2G2	29.01
SATL1	1.57
OSBP2	5.55
TUSC5	0.54
FKBP7	6.52
PRR16	8.81
TMED9	32.21
DRD1	0.0
SDR42E1	0.34
RBM33	7.58
BTBD6	17.41
OSBPL6	1.59
H1FX	15.21
RBM43	1.17
IMMP2L	7.04
JAG2	7.08
FMNL1	2.65
PTRHD1	14.31
WT1	1.58
SLC1A3	44.22
NOC4L	2.44
NDUFA6	170.97
CHRM5	0.08
SORCS2	0.49
TMEM121	0.19
TMEM106A	0.75
SIVA1	18.56
XRCC5	62.48
DGAT1	12.59
RFX6	0.0
AP3M1	14.59
F8	34.33
CA13	2.38
UBOX5	1.37
MAFF	4.92
LXN	3.4
BRF1	3.33
LRRC14B	11.71
SEMA4B	6.49
NELFA	3.17
SLC24A3	0.59
SGCZ	0.0
EFCAB10	0.12
MKNK1	14.61
FLRT2	1.43
INTS5	3.9
MANEAL	0.44
ADSSL1	58.59
FAF1	30.44
MYADML2	0.89
TNS1	164.7
HSF1	43.03
PURA	10.57
INPP5J	5.45
NPY2R	0.04
MFSD6L	0.01
DDX51	1.61
NRBP2	5.52
PRSS57	0.0
TNFAIP2	7.76
MC2R	0.0
RAB11B	45.58
PRMT3	8.2
PRPF39	8.14
PPIL6	1.55
UBALD2	10.99
TEX33	0.0
CDNF	2.61
NOTUM	0.04
KLHL33	0.14
WBSCR17	29.39
CDC14A	1.33
ZBTB37	1.68
NUPR1L	0.0
CCDC137	1.75
ARL15	18.12
SCN10A	0.03
CDK10	4.3
SOCS1	1.33
TCN2	11.48
GAS2L1	5.17
ATP6V0A2	4.66
C14orf80	0.69
HGS	10.35
TNFAIP8L1	3.12
RAD51D	1.47
MAPK11	2.42
TARSL2	12.74
IFNLR1	0.65
FAM174B	4.04
C19orf68	1.28
TMEM179B	11.4
PARPBP	0.63
ROR1	4.92
MUC1	1.0
C17orf70	2.97
L3MBTL1	1.31
CIC	6.08
C11orf35	0.0
PDE6G	0.36
NR2F2	16.18
DLK1	5.34
TLCD2	0.4
LSAMP	8.58
OLFML2A	12.15
DBX2	0.02
FAM212A	1.37
PDIA2	0.09
LMLN	2.9
P4HB	103.98
PSMD13	47.93
FDFT1	40.14
PBX1	19.88
SHC4	1.17
ZFP36L1	26.49
NTF3	0.5
BRWD1	12.53
POU3F1	0.05
SNAI3	1.3
MORN5	0.0
C6orf201	0.02
MYBL1	1.51
C16orf52	8.54
DRG1	35.7
OPHN1	1.51
ANKFY1	8.4
YTHDF3	33.51
NRG3	0.06
SRL	169.46
CXorf38	2.09
KCNQ5	0.0
AFM	0.0
KCNIP4	0.45
WDR53	3.72
IKZF1	1.14
PCYT2	12.17
NAT8L	0.16
GNB1L	0.55
C1orf110	0.29
TMPRSS11B	0.0
THNSL1	2.55
TRIM69	34.0
SCGN	4.88
PRSS38	0.0
LAMP1	55.79
POMK	0.97
C16orf54	0.24
KLHDC8B	28.22
KLHL34	0.72
SETD4	3.9
RTN4RL1	0.47
TBXA2R	1.44
LRRC16A	5.3
CALHM1	0.0
NKAIN3	0.0
IRS2	21.29
FAM186A	0.07
PGM1	149.78
BICD2	13.03
TMLHE	16.6
GRK1	0.03
RASA3	4.11
LRCH3	10.52
LEMD1	0.0
DDX1	73.1
ATP4B	0.0
DLEU7	0.05
TAL2	0.04
C15orf41	70.07
ZPBP2	0.03
DNM2	43.15
KRT5	0.38
GSAP	4.01
AGBL4	0.16
CYP2R1	3.78
ANKRD46	14.88
PIP5K1C	9.64
TEX38	0.0
EPB41L2	28.87
ZBTB6	4.19
C2orf76	6.13
UBL4B	0.02
RIMS1	0.34
CCDC84	7.3
BCL9L	6.72
KIF18B	0.09
FFAR4	0.05
BPIFB3	0.0
BPIFB4	0.0
EDARADD	0.4
MOXD1	0.72
SLC51B	0.18
SOWAHB	0.01
KLHL32	0.72
MKL2	9.67
GPAT2	2.21
TOR3A	4.16
GABRA5	0.0
PPP1CC	142.13
OR10T2	0.0
PRELID2	5.24
BACE1	8.61
RGS9BP	0.76
TMEM212	0.21
SLC36A3	0.0
SLC36A2	0.15
THBS2	10.44
RXRA	18.57
ANKRD37	8.58
NUDT17	1.86
KIAA1024L	0.0
KRT26	0.0
CCDC30	0.35
NKRF	2.79
KEAP1	21.25
GLDN	5.59
KPNA4	35.7
TRDN	222.22
RGS7BP	1.44
MYT1L	0.05
PTPRH	0.3
ZNF396	0.23
TMEM222	9.05
ARHGAP30	1.84
SMYD4	3.54
FOXD2	0.01
GPATCH8	8.99
CEACAM19	2.23
NF2	11.97
DCT	0.0
SPATC1	0.03
UBE2H	49.03
HPDL	0.05
FSD2	32.49
ARAP1	8.31
KIF24	0.26
SLC35C2	5.97
C17orf58	3.73
BCDIN3D	1.89
CYP27C1	0.11
LYRM7	14.34
CCDC73	0.02
MPPED1	0.0
FSCN2	0.02
FOXE3	0.0
HYAL3	0.41
VSIG10L	0.33
ZNF397	7.69
EPHA6	0.16
TPCN1	26.47
TNFRSF4	0.73
HEXIM1	8.16
SELV	0.0
KRT14	0.07
TRABD2A	0.51
PDZD7	0.09
POFUT2	5.53
SCTR	0.14
ERCC6L	0.07
TMEM17	1.64
TNFRSF18	0.19
FGF3	0.0
C1QL4	0.0
ZDHHC17	9.49
RFX3	0.69
SERPINA11	0.0
P2RY4	0.03
ZNF395	7.55
ZACN	0.11
PPARA	18.31
TMEM232	0.12
EFCAB6	0.36
RIF1	4.61
KANK3	4.35
EMID1	0.21
ESPN	0.1
PNLIPRP1	0.05
PTRH1	2.56
GPR141	0.08
TMPRSS6	0.01
TMPRSS11A	0.03
C3orf70	1.23
TEAD1	34.31
ENTPD5	4.13
MITF	36.88
SLC4A4	5.56
HEATR4	0.29
SLIT1	0.0
LYPD6	0.09
VSTM2B	0.0
ANGPTL5	2.12
SMARCA2	34.25
KIAA1598	2.58
SESTD1	8.77
FNBP1	11.05
DYNC2H1	1.3
KRT12	0.03
RDH8	0.0
RSBN1L	3.97
NPSR1	0.0
WDR86	0.27
EPOR	1.96
DCC	0.0
SESN1	33.7
CHP1	39.3
KCNJ11	4.97
CDHR4	0.06
COL4A1	47.5
PLEKHG7	0.0
GJA4	15.61
MID2	2.47
HSPA14	10.58
ATP13A5	0.01
SIRT7	2.06
AGMO	0.44
SBK2	1.24
TLR5	1.04
USP7	31.86
NANOS3	0.36
NHLRC1	0.38
PLEKHN1	0.05
ZNF385C	0.06
TET3	0.77
COL5A3	1.75
TMEM8C	0.0
SAMD11	0.4
C1orf170	27.18
C5orf52	0.0
HAPLN4	0.0
ERC2	0.27
B3GALTL	15.99
SPRY4	4.8
TRPV2	4.05
RP11-723O4.6	0.1
C2orf88	9.21
TMEM203	18.66
SLC18A3	0.02
KBTBD12	11.89
THSD4	24.73
DNAJB13	0.03
GABRD	0.06
NHEJ1	4.02
FANCA	1.48
SECISBP2	9.26
CPB2	0.0
OR52B6	0.07
SEMA4D	6.62
LIN28B	0.0
FAM69C	3.3
DNAH17	0.1
MCRS1	36.47
TMEM72	0.01
COX10	21.88
CHRNA3	0.22
CARD9	0.33
PEAR1	4.76
TMEM202	0.0
HELT	0.0
TMEM220	5.51
TMEM256-PLSCR3	7.62
EIF4EBP1	14.01
P2RX2	0.0
CCDC157	0.32
TTC24	0.08
C1orf168	10.15
CNOT4	12.46
AC002472.13	0.02
DMBT1	0.0
LCN10	2.39
LDLRAD2	0.97
PSEN1	13.16
CYHR1	13.05
COL14A1	9.08
DNER	1.04
CPSF4L	0.02
PLA2G2C	0.01
ZSCAN23	0.3
RINL	2.16
TPRG1	1.87
CPOX	5.71
MORN2	17.77
RILPL1	36.8
C19orf67	0.0
ARL4C	3.18
CLDND1	40.12
WNT7B	0.0
PRSS45	0.46
PLA2G4E	0.03
EYS	0.13
MOK	4.65
C6orf132	0.47
TMEM215	0.0
COL4A5	2.79
AGRN	3.19
NHS	0.58
OTOG	0.0
FAM166A	0.0
ZC3H6	4.24
LAMTOR4	36.48
PRKAR1B	10.25
DCUN1D3	4.26
RBL1	1.79
HYKK	2.25
C15orf62	0.27
RUFY4	0.0
LRRIQ4	0.0
C3orf62	1.77
ENO4	0.17
SLC38A3	1.59
FOCAD	8.9
PRR19	0.11
IGSF9B	4.67
JAKMIP3	0.33
SELL	1.69
NDC80	0.37
CERKL	0.48
SLC24A5	0.21
IER5L	0.67
INSC	0.28
SERPINA5	2.63
C19orf54	1.82
LCTL	0.02
NCCRP1	0.01
KRTDAP	0.0
AP4E1	4.0
COL25A1	0.29
FAM83G	0.63
DUSP28	5.98
NBR1	44.51
RALGAPA2	4.79
NDOR1	0.72
RSBN1	4.5
PAQR9	4.2
NANOS1	5.74
HMX3	0.0
MAGI3	3.12
S100A16	22.58
IDO2	0.01
SLC4A5	0.5
AFP	0.0
UROS	43.24
ZDHHC9	8.93
DUPD1	0.11
OSTN	0.24
VWC2	5.43
FAM221A	1.62
TMEM120B	1.76
COL4A4	2.35
RBM34	21.85
NOXA1	0.31
BCL2L15	0.16
OPTC	0.0
PLET1	0.12
ADRB3	0.1
TCF7	1.4
SKOR1	0.07
CATSPER4	0.0
PRELP	21.91
PLA2G2E	0.0
TMCO2	0.0
SHISA6	0.3
TMEM201	4.37
OSTM1	22.74
HMX2	0.0
SNTN	0.0
CNR2	0.04
SLX4	0.67
GLRA4	0.0
ENTPD8	0.0
BEND4	0.01
FAM78B	1.13
CDH7	0.01
TMC3	0.03
FBF1	0.63
MSL1	21.8
LRRK2	2.39
BSX	0.0
GJB3	0.0
FAM196A	0.06
IMPG2	0.04
PTPLAD2	1.21
MSANTD1	0.12
AADACL3	0.0
NELFB	10.71
PCNP	85.93
LRRC66	0.11
ZNF292	5.02
KCTD21	3.47
ADAT2	0.83
ANKDD1B	0.02
EXD2	8.58
RNF222	0.03
RELN	0.72
APOD	448.46
ARID2	3.87
SF3B3	32.81
IL1RAPL2	0.0
SP6	0.25
NKAPL	2.36
FSCB	0.0
CLDN4	0.01
MEF2C	16.0
HN1	5.12
S100A13	80.61
PCDH18	2.58
MAOA	64.75
PTPRC	4.07
GJB5	0.02
FHIT	4.54
FAM150B	1.55
LIN54	3.87
FAM180A	10.59
CACNA1S	0.0
S100A14	1.54
KAZN	1.5
FAM179A	3.86
TMEM194B	0.93
KIAA0408	1.95
MMP23B	3.84
SH2D5	0.0
RASSF10	0.05
GJB4	0.0
SYCP2	0.83
IL1RAP	2.66
PTPRT	0.02
MYBPC1	3.86
PAX5	0.0
SPOCK3	1.09
TDRD7	4.28
C16orf93	0.06
KIAA0895L	1.5
MYT1	0.01
SPATS2L	50.44
STK17B	6.17
WDSUB1	6.23
S100A4	105.09
PLEKHG4	0.39
FAT4	2.41
KIF19	0.03
STK40	23.46
TMEM63A	7.57
CTSE	0.08
SEMA4A	0.53
SRGAP3	2.06
FAM217B	7.78
SUPT5H	32.18
XPNPEP3	8.37
OR10S1	0.0
GRM7	0.0
SUPT3H	1.01
ATP2A1	0.02
STK31	0.19
NLGN3	0.38
JMJD4	3.15
CPNE4	12.03
NTNG2	1.09
ELAVL3	0.12
LONP1	19.99
TRRAP	4.03
FUT4	0.74
DUSP12	4.31
ASB13	5.22
SLC35F1	5.34
PTPN1	20.78
EVL	16.04
AACS	5.34
THEM5	0.0
EPHB4	13.22
PRTN3	0.0
TSC22D2	15.57
CRYBA4	0.03
ASMT	0.0
KIAA0141	38.03
YRDC	3.46
ZNF777	1.92
PIK3R4	6.87
RFX8	0.06
FGF16	0.07
SLC13A1	0.0
SIAH1	11.61
C20orf96	1.28
ESRRG	13.37
IPO4	3.32
NCOR2	16.46
PRPF40A	12.08
GDAP2	3.05
CADPS2	9.55
ANAPC7	18.05
AFAP1	2.14
MYO18A	55.82
C17orf59	3.07
MAN2A2	21.99
MME	2.43
LINC00238	0.29
CACNA1H	1.44
SULF2	21.52
LAMA2	41.05
PLXNB2	12.45
AJAP1	0.02
XRCC2	0.31
MYO6	3.43
MKL1	6.25
SEMA3F	5.25
ARHGAP44	3.68
HDAC2	29.48
TCF4	20.25
WNK3	0.33
ACN9	15.84
RABL6	27.7
ZKSCAN5	2.87
HSPB11	7.73
SLC30A10	0.17
TECPR2	5.13
FAM180B	0.12
ERI2	4.65
TOMM7	178.12
HSH2D	0.12
ZNF512B	2.28
FAM150A	0.0
DAPK1	1.24
ATP8B1	2.66
POU3F4	0.02
TLE1	8.18
MAML3	0.73
STRN3	20.32
CHRNG	0.0
IL12RB2	0.61
MVB12B	4.69
C6orf106	85.39
ARID5A	9.04
PPTC7	41.17
KRT39	0.0
TOMM20L	0.24
NHLRC2	18.82
SMARCD3	24.3
KIAA1211L	1.7
LAMB3	1.22
KPNA5	3.99
ARHGEF12	42.06
HCAR1	0.08
PDLIM7	8.48
WDR70	7.08
TMEM26	0.09
FAM3C	24.12
NOP9	10.6
SLC39A10	3.29
AP2A1	17.47
FUT11	18.14
ANXA4	11.83
FYB	1.43
SERTAD1	3.75
ZNF398	2.29
ANXA6	80.85
GMFB	15.21
SIGLEC15	0.05
MAFG	6.56
ARRDC1	6.05
KIAA1671	5.11
KRT35	0.0
IGF2R	30.99
GAL3ST4	0.6
SLC6A17	0.03
STRADB	48.8
ZGPAT	4.51
SLC25A29	3.31
PGAP1	2.66
SRC	1.42
PCNXL3	2.74
ACSL5	5.56
LRRC8B	1.25
ELAC2	23.35
BZW1	26.19
ABCB8	3.2
SND1	25.41
NEK5	0.16
PSMD12	27.78
GPR123	0.01
PIWIL2	0.22
C9orf169	0.02
SLC22A4	0.6
PGR	4.22
TBC1D9B	13.0
KANK2	115.29
GTF2E2	7.54
IL27	0.09
GUCA2A	0.0
SYNGAP1	0.87
FITM2	70.7
BLM	16.24
TRIM33	7.23
LRP10	23.64
PELI1	5.42
ME2	36.17
MRPL21	51.51
FBXL22	2.21
C5orf22	9.88
HTT	5.29
OR6N1	0.0
C5AR1	4.46
DCHS2	0.04
VEPH1	0.31
OR51D1	0.0
CCNT2	8.06
IPP	10.26
OR13G1	0.0
MAP3K5	15.08
OGDHL	0.74
CYP2F1	0.01
STMN3	1.37
FAM135A	6.04
PDGFA	4.47
COL13A1	0.22
ZNF628	1.36
SLC2A10	1.45
RPF2	13.09
SLC28A3	0.16
FAM177B	0.17
MIB2	8.53
COL19A1	0.48
OR6Y1	0.0
MYO5A	2.78
GZMM	0.17
ATG7	5.9
SIPA1L1	2.79
SSPO	0.03
ELANE	0.34
RAB40C	1.89
PIGN	8.02
TOPORS	7.05
BCO2	33.27
ENTPD6	22.44
DMBX1	0.0
OR11L1	0.0
ENPP1	1.6
CCDC154	0.13
C5orf42	2.14
MFAP5	21.35
CDC42SE1	17.21
PDCD1LG2	1.34
SCIN	0.19
SPTAN1	34.27
NMB	2.34
PARVA	39.51
KLHL14	0.03
KCNK2	0.15
PHF2	10.8
LHFPL5	0.0
HOXC6	0.03
TXNRD3	2.34
C9orf173	0.02
MAP1LC3C	0.11
SERTAD4	0.58
EME2	0.95
KLHDC1	4.09
OR52M1	0.0
CCDC180	0.67
SLC9A8	2.4
TRAF5	1.83
OCLN	0.54
C4orf22	0.0
FAM212B	7.98
ADAMTSL2	2.3
SGTB	2.69
ZNF790	3.09
FAM49A	2.21
MYO1C	41.92
MRPL22	38.75
NKIRAS1	12.14
KIF13B	2.78
NRAP	486.5
GEMIN5	6.32
TEAD4	3.5
SPG7	24.65
HES5	0.17
ERO1L	9.42
PLCG2	1.8
FCHSD1	0.52
DNM3	1.17
OPRK1	0.03
MBP	10.58
ELOVL2	3.97
KEL	0.13
NFE2L1	239.77
IRAK4	3.67
CCDC151	0.13
DLGAP2	0.04
ZNF335	2.72
MAK16	6.0
SEMA5B	1.82
ZNF667	1.39
GRK6	4.21
MARCH5	19.39
ZBTB14	3.2
CD2AP	7.37
GSK3B	15.46
SFI1	1.63
TMPRSS11F	0.0
TOR4A	2.79
HIBCH	10.19
ITGB5	30.66
TMEM229B	0.41
MAN1A2	8.84
SVIP	14.85
DDRGK1	10.09
ERC1	11.61
RPS6KL1	3.64
CACNA1E	0.14
QRICH1	15.32
CSF2RA	1.51
DDX42	35.18
XPO1	34.43
HELZ	7.44
TMEM116	23.08
UCKL1	7.91
OR5B21	0.0
CARD11	0.19
SDAD1	9.73
ZKSCAN8	5.75
TMEM239	0.08
HYLS1	2.29
MYL4	120.69
PIM3	13.94
ASPH	77.2
SPRED2	11.64
WWP2	5.71
GFPT1	13.68
UVRAG	8.63
TMEM207	0.0
ITSN2	17.96
NTRK1	0.16
MGEA5	42.7
TXNRD1	44.85
NRARP	3.12
TPM2	386.8
SH3BGRL2	7.72
YTHDF2	19.94
DOPEY1	6.31
ATL1	0.78
CNGA1	0.15
MAFK	12.35
C1orf228	0.28
GPN1	14.72
PLN	2847.42
ITGBL1	4.64
KCNRG	0.4
LYRM2	21.59
WDHD1	0.6
DDX39B	7.5
SLC34A3	0.0
RD3	0.03
ARC	0.1
BCKDHB	15.17
ZNF536	1.07
MMP17	0.22
BAZ1A	4.53
CCDC69	90.34
MDM4	7.74
RYR2	372.38
FAM3D	0.0
NCOA6	7.77
STK39	10.7
TAT	0.02
KAT6A	8.7
C6orf89	32.09
FAM19A2	0.39
OR10G6	0.0
TTC37	26.13
TUSC1	3.21
PAPSS2	7.48
SLC9A6	11.73
ABCA4	0.13
PNPLA4	15.41
ZCCHC6	6.55
IPO9	6.61
MT-CO2	46457.51
C1orf85	7.67
FAM179B	6.21
DLL1	2.18
ANKRD13B	1.77
C19orf45	0.0
MT-CYB	39867.5
PPP1R14C	72.21
CTR9	11.11
SMOC1	1.53
F5	16.26
LRRTM3	0.16
ZNF652	6.11
GRHL2	0.05
SMURF1	6.42
GPATCH3	3.56
CDC42BPB	27.2
PLXNB3	0.74
COLGALT2	2.13
EGFL6	0.04
MT-ND2	29017.09
TNPO1	30.04
APCDD1L	0.11
RCSD1	19.78
RASSF9	2.89
FAM169A	2.29
ZNF830	5.95
GRIN3A	0.44
TMEM184B	10.14
MTOR	14.48
PLOD1	21.23
SCAMP5	1.05
ZNF521	2.57
ALPK2	41.27
BRINP2	0.14
LRIG2	3.46
MT-CO1	75643.47
PAX9	0.06
FOXJ3	15.41
CD247	0.48
GRM3	0.02
CHAMP1	6.13
GJC2	0.29
ITGAE	15.25
DENND4B	9.2
RYR3	0.05
ZNF277	10.06
MT-ND3	36019.37
DUSP27	56.04
ARHGEF15	7.5
TOX	0.38
DIS3	8.61
RUSC2	5.96
FICD	1.13
R3HDM4	9.92
LTN1	7.02
RUNDC1	3.68
CCDC152	2.0
C9orf96	0.43
GRK5	13.47
DCAF12	11.11
ASB12	1.95
MT-ND4	49225.0
SMC5	8.92
TDRD3	11.87
SHISA4	61.81
CIPC	24.15
TOP1	18.08
MAP3K3	19.29
L1CAM	1.74
NUFIP1	1.99
POU3F3	0.06
RASGEF1A	0.51
DZIP3	7.68
KIAA0753	1.81
DCLRE1A	3.43
ATG9A	28.71
APRT	13.26
PDS5B	8.41
MT-CO3	47543.84
SOWAHA	0.03
L3MBTL3	0.89
DMD	50.35
NAGA	7.26
SMG5	31.66
KIAA1279	28.7
OXCT1	116.43
TGM2	216.7
RORB	0.79
SGMS1	11.5
OR10R2	0.0
OR10Z1	0.0
EPYC	0.0
CYLD	15.49
SNORA21	0.0
SLC27A5	1.5
SNORD9	0.0
ADIPOR2	23.9
SNORA31	0.0
FAT1	11.95
CHMP2B	24.11
RNU6-1128P	0.0
STARD7	88.14
NOA1	5.19
HAL	0.09
APLP2	166.45
KIAA1467	0.82
SNORD1B	0.0
EIF3I	38.05
NKAIN1	0.0
SNORD44	0.0
COL16A1	2.81
TXLNA	7.37
UPP2	0.0
AGBL5	5.14
SNORD35A	0.0
EFR3B	1.35
KIF3C	1.05
RAB10	44.34
HADHA	266.79
MAPRE3	23.43
CAD	1.93
SNORD18A	0.0
CD82	7.21
BCORL1	2.48
ATRX	25.7
MYNN	7.88
MECOM	6.2
SCAMP1	15.2
PREP	13.96
HACE1	2.93
CFTR	0.15
WDR47	7.34
RNU1-24P	0.0
WDFY1	8.53
SNORD73	0.0
SLC25A24	12.75
MAP3K4	5.97
IGSF9	0.06
ZNF213	1.73
RNU4-75P	0.0
PROM1	1.81
CPNE3	43.18
RNU1-93P	0.0
RRN3	12.48
WNT11	1.61
MTIF2	31.12
SNORD52	0.0
RNU6-967P	0.0
RNA5SP363	0.0
EPS15	32.69
RNU6-619P	0.0
ORC1	0.14
RNU6-580P	0.0
SNORD38A	0.0
MGST2	78.82
CHERP	6.34
RN7SK	4.59
POMGNT1	44.17
RAD54L	0.79
SNORD82	0.0
B4GALT1	29.09
CHMP5	35.05
RNU4-2	0.0
EFCAB2	14.53
COX20	66.2
NFX1	14.3
C1orf95	0.68
CAPN8	0.07
TATDN3	13.73
C1orf53	4.94
SAMD5	0.34
GJE1	0.0
ECT2L	0.74
METTL11B	0.87
FAM229B	36.39
FANK1	0.22
DIMT1	14.32
DDO	14.92
PPAPDC1A	0.07
RBM20	40.53
IPO11	14.98
C6orf163	0.37
GDI1	33.15
PCMTD2	34.06
SOX18	12.38
C1orf146	0.0
FOLH1	0.24
C10orf62	0.08
SAMD13	0.47
CCDC160	0.0
EFCAB7	3.57
GLYATL3	0.0
ZYG11A	0.03
EIF2AK1	27.83
GLT6D1	0.03
LRIT2	0.0
LRRC73	0.18
NME8	0.01
FOXO6	0.4
MAFB	7.89
TRAF3IP1	4.6
GIGYF2	22.64
EPDR1	28.85
NHSL2	0.58
PHACTR4	5.24
ZDHHC18	5.1
GPRIN2	0.0
SNX10	2.33
TMEM57	8.04
ZDBF2	2.21
TXNDC8	0.0
AWAT1	0.0
DAXX	7.0
BMPR2	23.95
TCEA3	37.05
PFDN6	4.27
RING1	0.01
HSD17B8	1.14
RXRB	2.89
COL11A2	0.08
BRD2	18.84
COL5A2	6.37
PSMB8	2.13
MRPL28	21.24
NOTCH4	0.55
PAFAH1B1	58.12
PBX2	1.96
AGER	0.02
RNF5	8.48
AGPAT1	0.01
DFNB59	0.38
PRRT1	0.05
MRPL38	18.08
ERICH2	0.92
ITPKC	5.98
SP5	0.01
STK19	1.35
BTBD17	0.0
DXO	1.53
SKIV2L	0.27
EHMT2	0.29
FAT2	0.02
LAYN	2.88
SLC44A4	0.0
NEU1	1.09
VWA7	0.63
MBD5	7.02
C6orf25	0.0
LY6G6C	0.0
ABHD16A	0.25
CSNK2B	0.15
GPANK1	2.55
C6orf47	0.0
APOM	0.11
ERO1LB	5.72
PRRC2A	0.14
NFKBIL1	0.0
CCHCR1	1.51
PSORS1C2	0.0
ZFAND6	48.28
CDSN	0.0
C6orf15	0.0
DHX16	1.35
C6orf136	7.41
MRPS18B	9.67
PPP1R10	1.16
ABCF1	4.86
HSD17B2	0.0
DDR1	2.0
GNL1	1.13
TRIM15	0.0
FOXB2	0.0
TRIM40	0.0
PTCHD2	0.0
TBC1D8	19.14
PPEF1	0.25
MOG	1.66
CBY3	0.03
AKT1S1	13.85
GABBR1	2.11
C9orf135	0.06
MALRD1	0.3
RANBP17	0.55
FAM196B	0.0
TTC25	0.29
NOS2	0.1
HUWE1	39.17
MROH6	0.37
ATXN2	16.21
DCTN1	47.89
TCTN1	8.74
FAM216A	3.99
ZBTB48	2.82
GPR20	0.14
KRT40	0.0
LRRC3C	0.0
C11orf83	2.33
GRXCR2	0.57
LRRC10B	0.18
FBXO47	0.0
C12orf73	4.53
TRIM13	13.37
MS4A13	0.0
SPIRE2	0.32
PABPN1L	0.02
PKHD1L1	1.34
SLC35B4	1.33
FAM71F2	0.73
NOX4	2.79
CDKL4	0.0
C4orf47	0.38
TRIQK	15.76
ARID3C	0.02
C11orf91	0.0
ZBTB10	7.19
ACOX3	5.77
C4orf46	3.1
LGR4	16.55
VIT	12.31
PDE7A	61.15
TMEM170B	2.75
MTMR2	13.62
SNX2	26.24
NT5M	1.65
TECPR1	1.68
C15orf59	15.69
CFI	14.62
IZUMO3	0.0
ATP6AP1L	0.87
CCDC85C	9.85
RGL3	1.54
NAP1L4	72.25
CPT1B	162.05
DENND6B	0.37
LCMT1	18.25
MFSD2B	0.05
CDPF1	2.79
LIN52	3.86
TRIP6	6.03
TECRL	382.78
DPF3	7.76
MANSC4	0.12
LYRM5	60.97
ITPRIPL2	6.18
DENND1C	0.27
DNAH9	0.06
ACHE	0.35
C5orf51	12.95
PPAPDC2	1.44
GMNC	0.27
TTC23L	0.0
SRRT	15.28
ZNF316	3.21
ONECUT3	0.0
OLIG2	0.0
C21orf62	0.03
BAX	8.09
NYNRIN	1.94
IFITM5	0.0
C18orf63	0.0
DOK6	1.63
TMEM211	0.0
SERPINB11	0.0
SERPINB5	0.0
NLK	10.95
RNASE13	0.0
ATP10A	0.82
ANKUB1	0.0
TSSK2	0.0
PIGS	16.58
LRRC30	0.03
TMEM200C	0.08
OR10C1	0.0
PTPLB	7.04
WDR52	0.68
LNP1	3.07
VGLL3	2.65
TRIM71	0.0
ZCWPW2	1.53
ADAMTS2	1.26
COLQ	1.71
SNORD58A	0.0
TMPRSS11E	0.0
ATXN7L3	8.79
SNORA56	0.0
KIAA0100	25.43
UIMC1	12.44
SNORD101	0.0
MMP2	48.28
LPCAT2	6.08
GNAO1	4.74
RNU6-214P	0.0
OGFOD1	11.87
SNORD15A	0.0
ADD1	76.24
SNORA54	0.0
SLC13A2	0.0
SNORD59A	0.0
TXNDC16	2.04
NID2	16.7
GMCL1	3.78
KLHL42	2.76
SNORD20	0.0
DNM1L	32.47
PTHLH	0.58
RNU6-925P	0.0
GAS7	16.61
PHACTR3	11.01
RNU6-959P	0.0
ERGIC2	42.46
TFAP2C	0.15
AURKA	2.44
SNORD102	0.0
CASS4	0.36
PIR	3.99
SNORD73A	0.0
GPX3	597.38
DIO2	2.74
DIO1	0.06
