GENE_NAME	human
BRINP1	0.09
DNAH2	0.4
SH2D1A	0.27
SDR42E2	0.0
PRKX	0.68
KCNH8	0.0
PP2D1	0.0
NPB	0.19
ITCH	8.1
ST6GALNAC3	0.36
TMPRSS2	11.02
DENND5A	14.09
VPS33B	4.34
TBX1	0.46
ADAP2	3.34
FAM120C	1.78
PKD2L2	1.03
NIPSNAP1	118.8
CNTN2	0.0
LRTOMT	7.53
KCNQ3	0.0
ADRA2C	0.59
NR2C2AP	4.77
TP53INP2	34.54
CRELD2	39.06
GPR173	0.82
SNRNP35	16.03
DGAT2L6	0.0
SDF4	129.16
IRAK1	41.88
CMSS1	5.78
OLIG1	0.14
PCDH9	0.35
OAF	455.7
ALDH1A3	0.32
HIST2H2AC	1.13
KCNK12	0.01
HIST2H2AB	0.0
ENPP4	1.05
USH1C	0.65
MYH7B	2.26
POU6F1	3.93
TM2D3	37.29
TSSC4	25.17
TACSTD2	0.63
SIX6	0.0
PRKD1	0.51
ZDHHC23	0.97
BPIFB2	0.27
SLIT3	0.74
EFNA5	0.37
MAP7D2	0.84
CSF1	3.75
TP73	0.08
COLEC10	14.22
ACTRT3	1.52
PLA2G6	8.51
MAML2	0.26
SS18L1	27.57
COPB2	24.94
LRRC19	0.09
TOLLIP	280.6
KNTC1	1.3
CCR10	0.16
NCMAP	1.78
BPIFC	0.0
WDR27	9.33
TXNRD2	75.98
FOXO4	7.47
POU3F2	0.05
PTP4A3	3.44
UBE2D4	11.62
TMEM255B	2.58
GAST	0.0
NUTM1	0.0
HDDC3	13.67
DHRS7C	0.18
CLUL1	0.16
DUSP8	2.58
SOCS3	0.59
SLITRK6	0.29
LPAR5	0.71
XPOT	17.38
TMEM173	6.29
PDE4B	0.94
FAM19A3	0.0
RUNX1T1	0.51
C14orf180	1.09
SNN	3.06
KCNH7	0.02
NELL2	0.21
MED12	7.46
SEPT9	67.75
CDH17	0.05
AMER1	2.21
ZBTB40	2.88
CLDN6	0.09
LRRC26	0.19
SERINC4	0.0
FAM110C	1.68
ATL3	4.98
NDUFA12	54.14
UBE2G2	59.2
SATL1	0.57
OSBP2	1.33
TUSC5	0.0
FKBP7	2.46
PRR16	0.0
TMED9	116.32
DRD1	0.22
SDR42E1	2.06
RBM33	9.57
BTBD6	21.48
OSBPL6	2.4
H1FX	59.66
RBM43	1.19
IMMP2L	12.27
JAG2	5.9
FMNL1	4.57
PTRHD1	12.09
WT1	0.0
SLC1A3	0.43
NOC4L	11.31
NDUFA6	110.13
CHRM5	0.61
SORCS2	2.74
TMEM121	4.05
TMEM106A	1.86
SIVA1	233.59
XRCC5	74.81
DGAT1	78.19
RFX6	0.02
AP3M1	6.64
F8	2.46
CA13	1.42
UBOX5	1.82
MAFF	0.66
LXN	0.27
BRF1	15.59
LRRC14B	0.0
SEMA4B	38.79
NELFA	13.27
SLC24A3	0.32
SGCZ	0.0
EFCAB10	0.19
MKNK1	22.22
FLRT2	0.65
INTS5	14.56
MANEAL	3.3
ADSSL1	114.05
FAF1	10.6
MYADML2	0.03
TNS1	15.42
HSF1	49.52
PURA	13.21
INPP5J	0.1
NPY2R	0.0
MFSD6L	0.13
DDX51	10.98
NRBP2	44.56
PRSS57	0.0
TNFAIP2	10.86
MC2R	0.0
RAB11B	69.7
PRMT3	3.34
PRPF39	4.98
PPIL6	0.28
UBALD2	33.46
TEX33	0.0
CDNF	5.08
NOTUM	49.09
KLHL33	0.04
WBSCR17	0.14
CDC14A	0.2
ZBTB37	0.75
NUPR1L	0.13
CCDC137	11.27
ARL15	0.91
SCN10A	0.0
CDK10	54.16
SOCS1	1.05
TCN2	5.74
GAS2L1	13.7
ATP6V0A2	4.34
C14orf80	30.31
HGS	23.58
TNFAIP8L1	36.2
RAD51D	3.16
MAPK11	2.06
TARSL2	3.37
IFNLR1	3.87
FAM174B	6.78
C19orf68	1.57
TMEM179B	32.73
PARPBP	0.31
ROR1	0.2
MUC1	1.42
C17orf70	12.38
L3MBTL1	2.74
CIC	29.51
C11orf35	6.49
PDE6G	0.88
NR2F2	23.05
DLK1	1.08
TLCD2	0.23
LSAMP	0.82
OLFML2A	0.75
DBX2	0.0
FAM212A	0.88
PDIA2	0.11
LMLN	0.58
P4HB	1182.45
PSMD13	58.48
FDFT1	140.13
PBX1	7.34
SHC4	3.12
ZFP36L1	66.2
NTF3	4.73
BRWD1	5.7
POU3F1	0.0
SNAI3	0.84
MORN5	0.0
C6orf201	0.13
MYBL1	0.46
C16orf52	9.03
DRG1	25.27
OPHN1	0.58
ANKFY1	6.32
YTHDF3	16.35
NRG3	0.3
SRL	0.15
CXorf38	2.67
KCNQ5	0.02
AFM	107.81
KCNIP4	0.03
WDR53	5.17
IKZF1	1.05
PCYT2	138.84
NAT8L	0.05
GNB1L	4.94
C1orf110	0.03
TMPRSS11B	0.03
THNSL1	5.32
TRIM69	6.64
SCGN	0.41
PRSS38	0.0
LAMP1	140.45
POMK	1.55
C16orf54	0.53
KLHDC8B	12.31
KLHL34	0.03
SETD4	2.91
RTN4RL1	6.48
TBXA2R	3.32
LRRC16A	0.93
CALHM1	0.02
NKAIN3	0.06
IRS2	7.23
FAM186A	0.22
PGM1	140.73
BICD2	6.1
TMLHE	5.51
GRK1	0.02
RASA3	0.93
LRCH3	5.24
LEMD1	0.0
DDX1	21.29
ATP4B	0.0
DLEU7	0.04
TAL2	0.12
C15orf41	0.98
ZPBP2	0.0
DNM2	47.4
KRT5	0.0
GSAP	8.03
AGBL4	0.44
CYP2R1	5.88
ANKRD46	12.87
PIP5K1C	5.34
TEX38	0.25
EPB41L2	6.88
ZBTB6	0.61
C2orf76	3.66
UBL4B	0.0
RIMS1	0.01
CCDC84	9.84
BCL9L	15.07
KIF18B	0.28
FFAR4	0.1
BPIFB3	0.0
BPIFB4	0.0
EDARADD	0.19
MOXD1	0.0
SLC51B	0.16
SOWAHB	13.75
KLHL32	0.23
MKL2	2.91
GPAT2	0.22
TOR3A	40.75
GABRA5	0.0
PPP1CC	32.44
OR10T2	0.0
PRELID2	1.37
BACE1	28.48
RGS9BP	0.0
TMEM212	3.53
SLC36A3	0.02
SLC36A2	0.24
THBS2	1.93
RXRA	209.13
ANKRD37	2.8
NUDT17	1.49
KIAA1024L	0.22
KRT26	0.0
CCDC30	0.67
NKRF	2.11
KEAP1	59.6
GLDN	0.37
KPNA4	7.85
TRDN	0.0
RGS7BP	0.26
MYT1L	0.11
PTPRH	2.2
ZNF396	1.18
TMEM222	31.66
ARHGAP30	3.35
SMYD4	2.98
FOXD2	0.33
GPATCH8	4.12
CEACAM19	9.21
NF2	6.59
DCT	0.02
SPATC1	0.18
UBE2H	18.54
HPDL	0.08
FSD2	0.13
ARAP1	23.66
KIF24	0.03
SLC35C2	30.92
C17orf58	5.47
BCDIN3D	3.45
CYP27C1	0.34
LYRM7	1.8
CCDC73	0.15
MPPED1	162.29
FSCN2	0.1
FOXE3	0.0
HYAL3	14.25
VSIG10L	0.86
ZNF397	5.55
EPHA6	0.07
TPCN1	20.7
TNFRSF4	0.28
HEXIM1	15.37
SELV	0.0
KRT14	0.11
TRABD2A	0.45
PDZD7	1.13
POFUT2	8.61
SCTR	1.7
ERCC6L	0.05
TMEM17	0.43
TNFRSF18	0.42
FGF3	0.0
C1QL4	0.14
ZDHHC17	3.1
RFX3	0.18
SERPINA11	158.41
P2RY4	0.05
ZNF395	13.52
ZACN	3.3
PPARA	15.13
TMEM232	0.33
EFCAB6	0.13
RIF1	1.23
KANK3	3.47
EMID1	1.52
ESPN	166.22
PNLIPRP1	0.14
PTRH1	12.08
GPR141	0.08
TMPRSS6	168.27
TMPRSS11A	0.0
C3orf70	0.14
TEAD1	5.49
ENTPD5	54.15
MITF	0.49
SLC4A4	3.93
HEATR4	0.93
SLIT1	0.03
LYPD6	0.13
VSTM2B	0.05
ANGPTL5	0.0
SMARCA2	19.26
KIAA1598	4.49
SESTD1	1.96
FNBP1	7.85
DYNC2H1	0.15
KRT12	0.0
RDH8	0.0
RSBN1L	3.4
NPSR1	0.05
WDR86	0.46
EPOR	4.76
DCC	0.14
SESN1	4.68
CHP1	67.25
KCNJ11	0.42
CDHR4	0.5
COL4A1	3.53
PLEKHG7	0.02
GJA4	9.31
MID2	2.31
HSPA14	5.09
ATP13A5	0.0
SIRT7	11.07
AGMO	15.57
SBK2	0.14
TLR5	0.56
USP7	21.1
NANOS3	0.18
NHLRC1	3.18
PLEKHN1	0.0
ZNF385C	0.27
TET3	1.64
COL5A3	0.61
TMEM8C	0.19
SAMD11	1.47
C1orf170	0.06
C5orf52	0.0
HAPLN4	65.64
ERC2	0.04
B3GALTL	1.08
SPRY4	4.5
TRPV2	3.56
RP11-723O4.6	0.0
C2orf88	1.13
TMEM203	26.3
SLC18A3	0.0
KBTBD12	0.11
THSD4	3.58
DNAJB13	0.1
GABRD	0.08
NHEJ1	3.41
FANCA	9.1
SECISBP2	17.32
CPB2	292.55
OR52B6	0.08
SEMA4D	2.92
LIN28B	0.0
FAM69C	0.11
DNAH17	0.39
MCRS1	17.58
TMEM72	0.02
COX10	5.83
CHRNA3	0.0
CARD9	1.52
PEAR1	1.32
TMEM202	0.0
HELT	0.0
TMEM220	51.99
TMEM256-PLSCR3	16.57
EIF4EBP1	99.3
P2RX2	0.32
CCDC157	0.78
TTC24	0.08
C1orf168	7.97
CNOT4	4.02
AC002472.13	0.2
DMBT1	0.0
LCN10	0.28
LDLRAD2	0.56
PSEN1	10.47
CYHR1	26.56
COL14A1	1.75
DNER	0.0
CPSF4L	0.13
PLA2G2C	0.09
ZSCAN23	0.0
RINL	10.47
TPRG1	2.76
CPOX	31.37
MORN2	1.46
RILPL1	3.9
C19orf67	0.0
ARL4C	2.61
CLDND1	12.91
WNT7B	0.15
PRSS45	0.06
PLA2G4E	0.07
EYS	0.69
MOK	2.92
C6orf132	1.37
TMEM215	0.0
COL4A5	0.99
AGRN	15.43
NHS	0.04
OTOG	0.2
FAM166A	0.68
ZC3H6	0.43
LAMTOR4	77.54
PRKAR1B	13.32
DCUN1D3	4.92
RBL1	0.29
HYKK	1.61
C15orf62	1.58
RUFY4	0.0
LRRIQ4	0.0
C3orf62	1.59
ENO4	0.34
SLC38A3	285.37
FOCAD	1.66
PRR19	0.23
IGSF9B	0.02
JAKMIP3	0.0
SELL	1.44
NDC80	0.61
CERKL	0.23
SLC24A5	0.0
IER5L	2.75
INSC	0.04
SERPINA5	396.74
C19orf54	6.08
LCTL	0.14
NCCRP1	0.08
KRTDAP	0.0
AP4E1	0.94
COL25A1	0.41
FAM83G	8.42
DUSP28	2.29
NBR1	19.39
RALGAPA2	12.36
NDOR1	3.22
RSBN1	1.93
PAQR9	14.21
NANOS1	0.81
HMX3	0.0
MAGI3	1.91
S100A16	78.69
IDO2	0.73
SLC4A5	0.75
AFP	1.59
UROS	25.71
ZDHHC9	17.62
DUPD1	0.0
OSTN	0.0
VWC2	0.02
FAM221A	2.6
TMEM120B	7.11
COL4A4	0.19
RBM34	14.6
NOXA1	7.37
BCL2L15	0.32
OPTC	0.0
PLET1	0.05
ADRB3	0.02
TCF7	7.35
SKOR1	0.06
CATSPER4	0.0
PRELP	2.77
PLA2G2E	0.1
TMCO2	0.0
SHISA6	0.0
TMEM201	3.11
OSTM1	4.93
HMX2	0.0
SNTN	0.0
CNR2	0.27
SLX4	1.02
GLRA4	0.0
ENTPD8	11.5
BEND4	0.01
FAM78B	0.2
CDH7	0.06
TMC3	0.14
FBF1	2.33
MSL1	20.82
LRRK2	0.55
BSX	0.0
GJB3	0.85
FAM196A	0.0
IMPG2	0.06
PTPLAD2	0.22
MSANTD1	0.27
AADACL3	0.0
NELFB	22.79
PCNP	25.36
LRRC66	0.09
ZNF292	0.98
KCTD21	12.55
ADAT2	1.65
ANKDD1B	0.0
EXD2	3.61
RNF222	0.08
RELN	6.8
APOD	0.16
ARID2	1.24
SF3B3	37.2
IL1RAPL2	0.62
SP6	0.04
NKAPL	0.09
FSCB	0.0
CLDN4	1.09
MEF2C	2.27
HN1	16.14
S100A13	23.96
PCDH18	1.49
MAOA	59.16
PTPRC	2.64
GJB5	0.33
FHIT	3.88
FAM150B	1.05
LIN54	1.7
FAM180A	1.02
CACNA1S	0.0
S100A14	18.57
KAZN	2.25
FAM179A	0.26
TMEM194B	1.15
KIAA0408	0.0
MMP23B	1.69
SH2D5	0.04
RASSF10	0.25
GJB4	0.14
SYCP2	0.03
IL1RAP	9.71
PTPRT	0.08
MYBPC1	0.0
PAX5	0.03
SPOCK3	0.16
TDRD7	1.89
C16orf93	0.22
KIAA0895L	3.75
MYT1	0.03
SPATS2L	70.49
STK17B	0.54
WDSUB1	1.27
S100A4	8.71
PLEKHG4	0.45
FAT4	0.78
KIF19	1.09
STK40	27.09
TMEM63A	85.54
CTSE	0.0
SEMA4A	0.54
SRGAP3	1.64
FAM217B	0.98
SUPT5H	51.26
XPNPEP3	7.03
OR10S1	0.0
GRM7	0.15
SUPT3H	0.21
ATP2A1	0.97
STK31	0.26
NLGN3	0.14
JMJD4	12.53
CPNE4	0.0
NTNG2	0.51
ELAVL3	0.12
LONP1	77.6
TRRAP	3.3
FUT4	0.67
DUSP12	5.95
ASB13	43.08
SLC35F1	0.08
PTPN1	8.68
EVL	53.12
AACS	7.51
THEM5	1.16
EPHB4	48.02
PRTN3	0.0
TSC22D2	4.51
CRYBA4	0.0
ASMT	0.08
KIAA0141	34.16
YRDC	5.39
ZNF777	6.41
PIK3R4	10.28
RFX8	0.0
FGF16	0.0
SLC13A1	0.03
SIAH1	12.86
C20orf96	2.58
ESRRG	0.13
IPO4	23.87
NCOR2	55.74
PRPF40A	19.7
GDAP2	2.63
CADPS2	2.83
ANAPC7	20.53
AFAP1	1.08
MYO18A	33.0
C17orf59	9.12
MAN2A2	46.81
MME	24.95
LINC00238	0.18
CACNA1H	50.83
SULF2	44.65
LAMA2	0.45
PLXNB2	86.28
AJAP1	0.19
XRCC2	0.25
MYO6	8.77
MKL1	6.26
SEMA3F	6.69
ARHGAP44	0.77
HDAC2	13.64
TCF4	2.41
WNK3	0.49
ACN9	23.13
RABL6	13.12
ZKSCAN5	1.38
HSPB11	5.55
SLC30A10	25.68
TECPR2	3.19
FAM180B	0.0
ERI2	4.62
TOMM7	75.39
HSH2D	2.06
ZNF512B	9.43
FAM150A	0.3
DAPK1	15.4
ATP8B1	4.73
POU3F4	0.06
TLE1	21.32
MAML3	1.47
STRN3	9.5
CHRNG	0.03
IL12RB2	0.19
MVB12B	3.43
C6orf106	64.16
ARID5A	34.26
PPTC7	6.01
KRT39	0.0
TOMM20L	0.0
NHLRC2	1.44
SMARCD3	2.92
KIAA1211L	0.04
LAMB3	7.55
KPNA5	0.31
ARHGEF12	16.0
HCAR1	0.28
PDLIM7	8.61
WDR70	3.77
TMEM26	0.26
FAM3C	13.28
NOP9	8.32
SLC39A10	2.74
AP2A1	33.55
FUT11	5.23
ANXA4	78.62
FYB	0.92
SERTAD1	4.73
ZNF398	2.92
ANXA6	209.47
GMFB	6.95
SIGLEC15	0.56
MAFG	3.25
ARRDC1	35.04
KIAA1671	9.82
KRT35	0.0
IGF2R	33.96
GAL3ST4	0.15
SLC6A17	0.01
STRADB	29.59
ZGPAT	82.42
SLC25A29	8.01
PGAP1	0.37
SRC	6.67
PCNXL3	17.04
ACSL5	35.52
LRRC8B	1.11
ELAC2	25.21
BZW1	33.36
ABCB8	13.97
SND1	52.67
NEK5	0.15
PSMD12	19.74
GPR123	0.68
PIWIL2	0.66
C9orf169	0.63
SLC22A4	0.25
PGR	0.03
TBC1D9B	43.66
KANK2	90.53
GTF2E2	7.86
IL27	12.28
GUCA2A	0.28
SYNGAP1	1.31
FITM2	5.19
BLM	0.04
TRIM33	6.77
LRP10	19.3
PELI1	1.18
ME2	5.1
MRPL21	40.37
FBXL22	0.64
C5orf22	3.74
HTT	6.88
OR6N1	0.0
C5AR1	1.68
DCHS2	0.0
VEPH1	0.4
OR51D1	0.0
CCNT2	3.18
IPP	3.68
OR13G1	0.0
MAP3K5	3.59
OGDHL	66.95
CYP2F1	0.15
STMN3	1.1
FAM135A	0.67
PDGFA	1.9
COL13A1	0.29
ZNF628	2.98
SLC2A10	7.44
RPF2	7.5
SLC28A3	0.03
FAM177B	0.0
MIB2	35.82
COL19A1	0.25
OR6Y1	0.0
MYO5A	1.27
GZMM	2.81
ATG7	4.11
SIPA1L1	8.94
SSPO	6.08
ELANE	0.0
RAB40C	13.51
PIGN	3.89
TOPORS	2.7
BCO2	24.99
ENTPD6	30.76
DMBX1	0.08
OR11L1	0.0
ENPP1	13.78
CCDC154	0.64
C5orf42	0.53
MFAP5	0.09
CDC42SE1	11.59
PDCD1LG2	0.5
SCIN	0.06
SPTAN1	20.23
NMB	1.49
PARVA	9.08
KLHL14	0.0
KCNK2	0.0
PHF2	4.86
LHFPL5	0.43
HOXC6	0.05
TXNRD3	4.6
C9orf173	1.03
MAP1LC3C	0.9
SERTAD4	0.07
EME2	3.52
KLHDC1	1.55
OR52M1	0.0
CCDC180	1.43
SLC9A8	5.04
TRAF5	0.33
OCLN	6.9
C4orf22	0.06
FAM212B	0.54
ADAMTSL2	13.49
SGTB	0.55
ZNF790	3.59
FAM49A	0.41
MYO1C	37.76
MRPL22	25.96
NKIRAS1	7.9
KIF13B	11.75
NRAP	0.5
GEMIN5	2.16
TEAD4	1.93
SPG7	51.4
HES5	0.06
ERO1L	7.53
PLCG2	10.15
FCHSD1	1.49
DNM3	0.14
OPRK1	0.0
MBP	14.26
ELOVL2	8.67
KEL	0.16
NFE2L1	70.82
IRAK4	3.11
CCDC151	0.18
DLGAP2	0.12
ZNF335	3.92
MAK16	3.78
SEMA5B	0.21
ZNF667	0.6
GRK6	9.45
MARCH5	10.21
ZBTB14	2.54
CD2AP	3.86
GSK3B	12.04
SFI1	5.08
TMPRSS11F	0.0
TOR4A	2.12
HIBCH	34.6
ITGB5	51.38
TMEM229B	0.58
MAN1A2	7.91
SVIP	3.67
DDRGK1	78.9
ERC1	5.33
RPS6KL1	2.27
CACNA1E	0.08
QRICH1	13.08
CSF2RA	1.88
DDX42	24.06
XPO1	18.87
HELZ	4.44
TMEM116	3.42
UCKL1	21.45
OR5B21	0.0
CARD11	1.14
SDAD1	6.56
ZKSCAN8	1.49
TMEM239	0.05
HYLS1	2.17
MYL4	0.12
PIM3	11.99
ASPH	22.31
SPRED2	13.96
WWP2	14.25
GFPT1	4.45
UVRAG	3.72
TMEM207	0.0
ITSN2	6.95
NTRK1	0.12
MGEA5	16.57
TXNRD1	18.5
NRARP	2.41
TPM2	7.88
SH3BGRL2	9.88
YTHDF2	12.78
DOPEY1	1.96
ATL1	0.97
CNGA1	5.5
MAFK	5.56
C1orf228	2.76
GPN1	9.41
PLN	0.11
ITGBL1	0.47
KCNRG	0.15
LYRM2	4.83
WDHD1	0.06
DDX39B	11.19
SLC34A3	0.03
RD3	0.07
ARC	0.0
BCKDHB	17.51
ZNF536	0.0
MMP17	0.46
BAZ1A	3.53
CCDC69	13.21
MDM4	4.43
RYR2	0.1
FAM3D	0.0
NCOA6	3.82
STK39	0.2
TAT	68.34
KAT6A	3.19
C6orf89	14.25
FAM19A2	0.14
OR10G6	0.0
TTC37	5.89
TUSC1	8.67
PAPSS2	22.01
SLC9A6	1.47
ABCA4	0.38
PNPLA4	50.66
ZCCHC6	2.54
IPO9	15.01
MT-CO2	15765.6
C1orf85	34.04
FAM179B	1.26
DLL1	1.43
ANKRD13B	0.62
C19orf45	0.09
MT-CYB	14137.38
PPP1R14C	0.0
CTR9	13.03
SMOC1	18.96
F5	61.79
LRRTM3	0.0
ZNF652	12.09
GRHL2	0.2
SMURF1	3.83
GPATCH3	5.2
CDC42BPB	25.99
PLXNB3	0.65
COLGALT2	0.04
EGFL6	0.0
MT-ND2	9388.46
TNPO1	6.91
APCDD1L	0.19
RCSD1	3.56
RASSF9	0.49
FAM169A	0.44
ZNF830	5.85
GRIN3A	0.13
TMEM184B	9.4
MTOR	19.96
PLOD1	95.24
SCAMP5	0.87
ZNF521	0.55
ALPK2	0.95
BRINP2	0.0
LRIG2	1.49
MT-CO1	23869.1
PAX9	0.0
FOXJ3	3.41
CD247	4.21
GRM3	0.0
CHAMP1	3.12
GJC2	0.49
ITGAE	10.11
DENND4B	12.33
RYR3	0.5
ZNF277	6.83
MT-ND3	9268.96
DUSP27	0.0
ARHGEF15	2.84
TOX	0.15
DIS3	3.28
RUSC2	4.77
FICD	6.01
R3HDM4	26.81
LTN1	1.36
RUNDC1	3.01
CCDC152	3.76
C9orf96	2.96
GRK5	5.05
DCAF12	7.52
ASB12	0.0
MT-ND4	21519.03
SMC5	1.75
TDRD3	2.7
SHISA4	5.0
CIPC	7.63
TOP1	17.35
MAP3K3	5.41
L1CAM	1.31
NUFIP1	0.9
POU3F3	0.0
RASGEF1A	0.13
DZIP3	0.78
KIAA0753	1.1
DCLRE1A	1.85
ATG9A	28.06
APRT	84.15
PDS5B	4.76
MT-CO3	11686.08
SOWAHA	0.89
L3MBTL3	3.48
DMD	9.24
NAGA	32.32
SMG5	35.32
KIAA1279	2.71
OXCT1	0.38
TGM2	221.93
RORB	0.05
SGMS1	8.69
OR10R2	0.0
OR10Z1	0.0
EPYC	0.0
CYLD	4.07
SNORA21	0.0
SLC27A5	1221.22
SNORD9	0.0
ADIPOR2	129.09
SNORA31	2.69
FAT1	3.34
CHMP2B	12.1
RNU6-1128P	0.0
STARD7	54.48
NOA1	3.58
HAL	10.8
APLP2	135.28
KIAA1467	1.18
SNORD1B	0.0
EIF3I	87.5
NKAIN1	0.0
SNORD44	0.0
COL16A1	2.31
TXLNA	22.63
UPP2	0.03
AGBL5	4.64
SNORD35A	0.48
EFR3B	0.15
KIF3C	0.43
RAB10	38.64
HADHA	78.47
MAPRE3	20.0
CAD	9.61
SNORD18A	0.0
CD82	37.69
BCORL1	3.18
ATRX	1.83
MYNN	3.26
MECOM	0.9
SCAMP1	3.02
PREP	8.19
HACE1	1.14
CFTR	1.52
WDR47	0.69
RNU1-24P	0.0
WDFY1	12.02
SNORD73	0.0
SLC25A24	0.35
MAP3K4	6.06
IGSF9	34.23
ZNF213	1.65
RNU4-75P	0.0
PROM1	1.49
CPNE3	7.17
RNU1-93P	0.0
RRN3	10.93
WNT11	2.36
MTIF2	10.04
SNORD52	0.0
RNU6-967P	0.0
RNA5SP363	0.0
EPS15	8.79
RNU6-619P	0.0
ORC1	0.14
RNU6-580P	0.0
SNORD38A	0.0
MGST2	98.74
CHERP	25.89
RN7SK	16.53
POMGNT1	21.57
RAD54L	0.13
SNORD82	0.0
B4GALT1	23.88
CHMP5	16.62
RNU4-2	0.0
EFCAB2	3.5
COX20	19.29
NFX1	14.78
C1orf95	0.22
CAPN8	1.31
TATDN3	3.91
C1orf53	6.44
SAMD5	1.43
GJE1	0.0
ECT2L	0.21
METTL11B	0.0
FAM229B	6.21
FANK1	0.0
DIMT1	8.53
DDO	6.81
PPAPDC1A	0.17
RBM20	0.95
IPO11	3.42
C6orf163	0.53
GDI1	31.82
PCMTD2	13.82
SOX18	4.58
C1orf146	0.0
FOLH1	15.52
C10orf62	0.3
SAMD13	0.0
CCDC160	0.06
EFCAB7	0.07
GLYATL3	0.2
ZYG11A	0.55
EIF2AK1	46.17
GLT6D1	0.05
LRIT2	0.02
LRRC73	0.07
NME8	0.04
FOXO6	0.46
MAFB	53.04
TRAF3IP1	9.51
GIGYF2	13.06
EPDR1	3.55
NHSL2	0.18
PHACTR4	8.07
ZDHHC18	15.3
GPRIN2	0.25
SNX10	8.46
TMEM57	18.22
ZDBF2	0.2
TXNDC8	0.0
AWAT1	0.14
DAXX	3.52
BMPR2	2.16
TCEA3	97.44
PFDN6	11.98
RING1	0.03
HSD17B8	11.88
RXRB	7.46
COL11A2	0.05
BRD2	11.63
COL5A2	2.77
PSMB8	1.6
MRPL28	50.71
NOTCH4	3.02
PAFAH1B1	16.11
PBX2	0.91
AGER	0.09
RNF5	18.91
AGPAT1	20.52
DFNB59	0.69
PRRT1	1.17
MRPL38	54.93
ERICH2	0.39
ITPKC	4.92
SP5	3.14
STK19	3.18
BTBD17	0.0
DXO	4.76
SKIV2L	3.53
EHMT2	0.64
FAT2	0.03
LAYN	0.94
SLC44A4	0.0
NEU1	2.22
VWA7	0.31
MBD5	6.29
C6orf25	0.0
LY6G6C	0.0
ABHD16A	2.04
CSNK2B	0.58
GPANK1	2.61
C6orf47	0.0
APOM	1.78
ERO1LB	8.19
PRRC2A	0.26
NFKBIL1	0.02
CCHCR1	2.5
PSORS1C2	0.0
ZFAND6	44.28
CDSN	0.0
C6orf15	0.0
DHX16	2.0
C6orf136	4.81
MRPS18B	8.45
PPP1R10	2.79
ABCF1	6.87
HSD17B2	88.89
DDR1	2.39
GNL1	2.27
TRIM15	0.0
FOXB2	0.14
TRIM40	0.0
PTCHD2	0.0
TBC1D8	10.24
PPEF1	0.14
MOG	0.03
CBY3	0.68
AKT1S1	34.89
GABBR1	1.68
C9orf135	0.0
MALRD1	0.04
RANBP17	0.43
FAM196B	0.0
TTC25	7.72
NOS2	0.0
HUWE1	22.31
MROH6	17.79
ATXN2	20.55
DCTN1	27.36
TCTN1	3.99
FAM216A	3.54
ZBTB48	11.8
GPR20	0.3
KRT40	0.0
LRRC3C	0.26
C11orf83	16.85
GRXCR2	0.0
LRRC10B	0.03
FBXO47	0.0
C12orf73	4.69
TRIM13	4.12
MS4A13	0.0
SPIRE2	13.58
PABPN1L	0.39
PKHD1L1	0.08
SLC35B4	8.26
FAM71F2	2.31
NOX4	0.05
CDKL4	0.0
C4orf47	0.0
TRIQK	3.24
ARID3C	4.95
C11orf91	0.3
ZBTB10	2.16
ACOX3	23.45
C4orf46	0.11
LGR4	16.45
VIT	0.0
PDE7A	1.97
TMEM170B	5.16
MTMR2	0.59
SNX2	16.07
NT5M	1.48
TECPR1	4.21
C15orf59	0.4
CFI	140.49
IZUMO3	0.0
ATP6AP1L	3.13
CCDC85C	23.15
RGL3	8.89
NAP1L4	71.03
CPT1B	7.43
DENND6B	1.0
LCMT1	4.77
MFSD2B	0.68
CDPF1	7.7
LIN52	2.52
TRIP6	76.69
TECRL	0.01
DPF3	3.38
MANSC4	0.0
LYRM5	7.74
ITPRIPL2	5.84
DENND1C	18.51
DNAH9	0.0
ACHE	6.25
C5orf51	1.01
PPAPDC2	6.3
GMNC	0.71
TTC23L	0.0
SRRT	41.38
ZNF316	9.87
ONECUT3	0.15
OLIG2	0.03
C21orf62	0.45
BAX	33.29
NYNRIN	8.72
IFITM5	0.0
C18orf63	0.0
DOK6	2.13
TMEM211	0.0
SERPINB11	0.0
SERPINB5	0.0
NLK	3.35
RNASE13	0.23
ATP10A	0.11
ANKUB1	0.06
TSSK2	0.06
PIGS	5.16
LRRC30	0.0
TMEM200C	0.27
OR10C1	0.0
PTPLB	15.59
WDR52	1.15
LNP1	1.14
VGLL3	0.09
TRIM71	0.0
ZCWPW2	0.08
ADAMTS2	3.11
COLQ	1.21
SNORD58A	0.0
TMPRSS11E	0.0
ATXN7L3	14.2
SNORA56	0.0
KIAA0100	20.1
UIMC1	7.8
SNORD101	0.0
MMP2	2.7
LPCAT2	1.0
GNAO1	3.57
RNU6-214P	0.0
OGFOD1	10.5
SNORD15A	0.0
ADD1	42.76
SNORA54	0.0
SLC13A2	0.66
SNORD59A	0.0
TXNDC16	0.34
NID2	3.1
GMCL1	6.09
KLHL42	3.31
SNORD20	0.0
DNM1L	6.4
PTHLH	0.0
RNU6-925P	0.0
GAS7	0.68
PHACTR3	0.29
RNU6-959P	0.0
ERGIC2	12.04
TFAP2C	0.0
AURKA	0.55
SNORD102	0.0
CASS4	0.47
PIR	8.64
SNORD73A	0.0
GPX3	128.89
DIO2	0.02
