GENE_NAME	human
DNAH2	0.37
SH2D1A	0.0
SDR42E2	0.05
PRKX	4.32
KCNH8	0.06
PP2D1	0.03
NPB	0.2
ITCH	4.39
ST6GALNAC3	3.04
TMPRSS2	49.14
DENND5A	16.4
VPS33B	6.82
TBX1	0.23
ADAP2	4.31
FAM120C	1.63
PKD2L2	1.41
NIPSNAP1	86.61
CNTN2	0.06
LRTOMT	17.56
KCNQ3	0.14
ADRA2C	18.84
NR2C2AP	5.74
TP53INP2	22.65
CRELD2	27.73
GPR173	1.07
SNRNP35	20.92
DGAT2L6	0.0
SDF4	136.18
IRAK1	36.44
CMSS1	6.3
OLIG1	2.84
PCDH9	0.25
OAF	125.18
ALDH1A3	3.08
HIST2H2AC	1.09
KCNK12	0.07
HIST2H2AB	0.15
ENPP4	5.59
USH1C	131.43
MYH7B	2.16
POU6F1	9.97
TM2D3	17.84
TSSC4	19.87
TACSTD2	27.68
SIX6	0.0
PRKD1	4.33
ZDHHC23	3.13
BPIFB2	0.0
SLIT3	6.39
EFNA5	2.11
MAP7D2	3.65
CSF1	5.25
TP73	0.17
COLEC10	0.48
ACTRT3	0.77
PLA2G6	33.19
MAML2	1.85
SS18L1	6.06
COPB2	25.35
LRRC19	5.94
TOLLIP	82.67
KNTC1	2.83
CCR10	2.42
NCMAP	0.62
BPIFC	0.0
WDR27	21.49
TXNRD2	33.31
FOXO4	12.02
POU3F2	0.02
PTP4A3	31.28
UBE2D4	8.59
TMEM255B	10.69
GAST	0.0
NUTM1	0.0
HDDC3	16.37
DHRS7C	0.0
CLUL1	1.03
DUSP8	3.57
SOCS3	27.2
SLITRK6	0.0
LPAR5	0.13
XPOT	5.54
TMEM173	17.44
PDE4B	1.27
FAM19A3	0.0
RUNX1T1	0.43
C14orf180	0.29
SNN	9.06
KCNH7	0.07
NELL2	0.33
MED12	9.94
SEPT9	82.31
CDH17	0.16
AMER1	0.78
ZBTB40	3.13
CLDN6	0.14
LRRC26	0.0
SERINC4	0.03
FAM110C	5.64
ATL3	4.11
NDUFA12	85.06
UBE2G2	36.32
SATL1	1.15
OSBP2	3.87
TUSC5	0.0
FKBP7	2.36
PRR16	0.57
TMED9	98.6
DRD1	0.04
SDR42E1	1.14
RBM33	11.97
BTBD6	14.8
OSBPL6	1.16
H1FX	55.76
RBM43	1.71
IMMP2L	21.59
JAG2	6.98
FMNL1	5.59
PTRHD1	19.75
WT1	13.37
SLC1A3	0.48
NOC4L	11.13
NDUFA6	123.16
CHRM5	0.08
SORCS2	6.98
TMEM121	1.05
TMEM106A	13.98
SIVA1	43.61
XRCC5	63.25
DGAT1	36.62
RFX6	0.0
AP3M1	4.81
F8	5.2
CA13	3.44
UBOX5	3.3
MAFF	6.34
LXN	2.96
BRF1	12.34
LRRC14B	0.04
SEMA4B	39.52
NELFA	13.38
SLC24A3	0.86
SGCZ	0.0
EFCAB10	0.07
MKNK1	16.17
FLRT2	0.82
INTS5	4.82
MANEAL	1.52
ADSSL1	14.11
FAF1	15.87
MYADML2	0.0
TNS1	41.23
HSF1	56.9
PURA	6.31
INPP5J	29.55
NPY2R	0.0
MFSD6L	0.94
DDX51	10.9
NRBP2	63.53
PRSS57	0.0
TNFAIP2	19.15
MC2R	0.02
RAB11B	130.49
PRMT3	3.44
PRPF39	3.73
PPIL6	1.82
UBALD2	44.42
TEX33	0.0
CDNF	1.96
NOTUM	0.44
KLHL33	0.25
WBSCR17	5.99
CDC14A	1.85
ZBTB37	0.62
NUPR1L	7.64
CCDC137	9.94
ARL15	3.9
SCN10A	0.0
CDK10	76.18
SOCS1	4.51
TCN2	203.42
GAS2L1	13.87
ATP6V0A2	2.47
C14orf80	2.57
HGS	36.04
TNFAIP8L1	10.95
RAD51D	3.68
MAPK11	9.85
TARSL2	4.8
IFNLR1	2.73
FAM174B	3.97
C19orf68	5.31
TMEM179B	37.4
PARPBP	0.39
ROR1	0.53
MUC1	278.16
C17orf70	11.56
L3MBTL1	8.05
CIC	29.97
C11orf35	8.52
PDE6G	1.23
NR2F2	36.94
DLK1	0.79
TLCD2	1.44
LSAMP	1.23
OLFML2A	2.36
DBX2	0.0
FAM212A	0.71
PDIA2	0.19
LMLN	1.39
P4HB	401.96
PSMD13	67.55
FDFT1	65.53
PBX1	13.88
SHC4	2.65
ZFP36L1	61.83
NTF3	1.1
BRWD1	5.4
POU3F1	0.0
SNAI3	0.38
MORN5	0.55
C6orf201	0.23
MYBL1	0.8
C16orf52	3.32
DRG1	19.84
OPHN1	2.27
ANKFY1	6.76
YTHDF3	5.54
NRG3	0.45
SRL	0.55
CXorf38	3.56
KCNQ5	0.03
AFM	8.85
KCNIP4	2.93
WDR53	4.1
IKZF1	0.18
PCYT2	89.36
NAT8L	6.82
GNB1L	1.57
C1orf110	0.02
TMPRSS11B	0.09
THNSL1	1.18
TRIM69	14.25
SCGN	0.76
PRSS38	0.0
LAMP1	225.31
POMK	1.16
C16orf54	0.19
KLHDC8B	17.56
KLHL34	0.0
SETD4	6.23
RTN4RL1	0.99
TBXA2R	4.15
LRRC16A	3.82
CALHM1	0.09
NKAIN3	0.16
IRS2	1.29
FAM186A	0.19
PGM1	45.27
BICD2	5.88
TMLHE	8.68
GRK1	0.24
RASA3	2.32
LRCH3	5.6
LEMD1	1.75
DDX1	23.47
ATP4B	0.61
DLEU7	0.16
TAL2	0.1
C15orf41	1.4
ZPBP2	0.05
DNM2	112.94
KRT5	0.08
GSAP	6.93
AGBL4	1.31
CYP2R1	5.27
ANKRD46	6.52
PIP5K1C	9.34
TEX38	0.11
EPB41L2	9.51
ZBTB6	0.51
C2orf76	7.17
UBL4B	0.0
RIMS1	0.03
CCDC84	11.98
BCL9L	13.55
KIF18B	0.38
FFAR4	0.1
BPIFB3	0.0
BPIFB4	0.0
EDARADD	0.93
MOXD1	2.08
SLC51B	9.56
SOWAHB	4.94
KLHL32	0.44
MKL2	1.99
GPAT2	1.31
TOR3A	12.15
GABRA5	0.0
PPP1CC	23.44
OR10T2	0.0
PRELID2	0.79
BACE1	8.86
RGS9BP	0.29
TMEM212	4.77
SLC36A3	0.04
SLC36A2	38.76
THBS2	1.07
RXRA	36.09
ANKRD37	10.76
NUDT17	1.35
KIAA1024L	0.1
KRT26	0.0
CCDC30	4.24
NKRF	1.28
KEAP1	34.28
GLDN	0.34
KPNA4	6.13
TRDN	0.0
RGS7BP	0.03
MYT1L	0.11
PTPRH	0.0
ZNF396	2.1
TMEM222	28.99
ARHGAP30	0.98
SMYD4	2.66
FOXD2	1.19
GPATCH8	4.79
CEACAM19	3.97
NF2	15.12
DCT	0.05
SPATC1	0.62
UBE2H	23.07
HPDL	0.1
FSD2	0.15
ARAP1	43.25
KIF24	0.39
SLC35C2	29.82
C17orf58	2.39
BCDIN3D	1.62
CYP27C1	0.09
LYRM7	1.98
CCDC73	0.05
MPPED1	0.18
FSCN2	0.73
FOXE3	0.24
HYAL3	1.21
VSIG10L	1.35
ZNF397	5.87
EPHA6	0.0
TPCN1	75.3
TNFRSF4	0.46
HEXIM1	7.72
SELV	0.0
KRT14	0.09
TRABD2A	1.47
PDZD7	2.92
POFUT2	15.47
SCTR	4.31
ERCC6L	0.01
TMEM17	1.05
TNFRSF18	0.0
FGF3	0.0
C1QL4	0.18
ZDHHC17	3.12
RFX3	0.39
SERPINA11	0.0
P2RY4	0.04
ZNF395	14.1
ZACN	10.09
PPARA	19.27
TMEM232	1.42
EFCAB6	1.21
RIF1	0.97
KANK3	11.44
EMID1	7.75
ESPN	150.66
PNLIPRP1	0.23
PTRH1	24.27
GPR141	0.0
TMPRSS6	0.1
TMPRSS11A	0.0
C3orf70	0.27
TEAD1	5.72
ENTPD5	30.18
MITF	4.63
SLC4A4	92.34
HEATR4	0.42
SLIT1	0.01
LYPD6	0.28
VSTM2B	0.0
ANGPTL5	0.0
SMARCA2	29.57
KIAA1598	7.06
SESTD1	5.18
FNBP1	10.46
DYNC2H1	6.16
KRT12	0.0
RDH8	0.18
RSBN1L	2.18
NPSR1	0.0
WDR86	2.23
EPOR	21.65
DCC	0.6
SESN1	5.03
CHP1	58.87
KCNJ11	2.94
CDHR4	0.55
COL4A1	17.65
PLEKHG7	0.02
GJA4	10.64
MID2	2.21
HSPA14	4.67
ATP13A5	0.01
SIRT7	16.37
AGMO	1.77
SBK2	0.0
TLR5	1.09
USP7	18.06
NANOS3	0.31
NHLRC1	0.23
PLEKHN1	0.28
ZNF385C	1.14
TET3	0.48
COL5A3	0.3
TMEM8C	0.0
SAMD11	11.72
C1orf170	0.56
C5orf52	0.0
HAPLN4	1.13
ERC2	0.02
B3GALTL	1.29
SPRY4	3.83
TRPV2	6.02
RP11-723O4.6	0.1
C2orf88	5.8
TMEM203	18.79
SLC18A3	0.0
KBTBD12	0.77
THSD4	2.26
DNAJB13	0.58
GABRD	0.19
NHEJ1	11.02
FANCA	3.43
SECISBP2	21.04
CPB2	0.04
OR52B6	0.12
SEMA4D	15.38
LIN28B	0.0
FAM69C	0.03
DNAH17	1.11
MCRS1	29.68
TMEM72	27.87
COX10	5.86
CHRNA3	0.02
CARD9	0.76
PEAR1	3.33
TMEM202	0.0
HELT	0.22
TMEM220	8.92
TMEM256-PLSCR3	20.0
EIF4EBP1	15.41
P2RX2	0.26
CCDC157	2.64
TTC24	0.08
C1orf168	3.68
CNOT4	4.12
AC002472.13	0.27
DMBT1	0.05
LCN10	0.96
LDLRAD2	1.14
PSEN1	16.64
CYHR1	38.36
COL14A1	0.65
DNER	3.75
CPSF4L	0.0
PLA2G2C	0.19
ZSCAN23	0.09
RINL	3.82
TPRG1	0.33
CPOX	4.18
MORN2	31.8
RILPL1	7.22
C19orf67	0.08
ARL4C	1.83
CLDND1	15.31
WNT7B	0.05
PRSS45	1.57
PLA2G4E	0.07
EYS	0.64
MOK	9.28
C6orf132	3.2
TMEM215	0.0
COL4A5	4.37
AGRN	60.93
NHS	2.28
OTOG	0.03
FAM166A	1.6
ZC3H6	1.37
LAMTOR4	182.09
PRKAR1B	21.37
DCUN1D3	1.68
RBL1	0.38
HYKK	6.45
C15orf62	1.48
RUFY4	0.23
LRRIQ4	0.0
C3orf62	1.93
ENO4	0.63
SLC38A3	46.04
FOCAD	4.2
PRR19	0.51
IGSF9B	0.16
JAKMIP3	0.05
SELL	2.24
NDC80	0.29
CERKL	4.53
SLC24A5	0.49
IER5L	11.45
INSC	1.26
SERPINA5	141.59
C19orf54	6.09
LCTL	0.09
NCCRP1	1.66
KRTDAP	0.0
AP4E1	1.02
COL25A1	0.19
FAM83G	1.78
DUSP28	2.83
NBR1	31.48
RALGAPA2	5.69
NDOR1	6.19
RSBN1	1.17
PAQR9	0.0
NANOS1	0.73
HMX3	0.0
MAGI3	2.46
S100A16	54.15
IDO2	0.18
SLC4A5	1.96
AFP	1.38
UROS	26.07
ZDHHC9	21.7
DUPD1	0.0
OSTN	0.0
VWC2	0.04
FAM221A	4.03
TMEM120B	7.07
COL4A4	5.34
RBM34	21.24
NOXA1	9.78
BCL2L15	0.23
OPTC	0.0
PLET1	0.0
ADRB3	0.0
TCF7	0.92
SKOR1	0.27
CATSPER4	0.0
PRELP	1.24
PLA2G2E	0.0
TMCO2	0.0
SHISA6	0.32
TMEM201	3.36
OSTM1	7.88
HMX2	1.19
SNTN	0.0
CNR2	0.21
SLX4	1.02
GLRA4	0.0
ENTPD8	6.24
BEND4	0.01
FAM78B	0.27
CDH7	0.06
TMC3	0.1
FBF1	6.44
MSL1	28.73
LRRK2	2.96
BSX	0.0
GJB3	0.17
FAM196A	0.08
IMPG2	0.02
PTPLAD2	0.75
MSANTD1	0.09
AADACL3	0.0
NELFB	33.33
PCNP	29.49
LRRC66	0.2
ZNF292	2.47
KCTD21	3.34
ADAT2	1.12
ANKDD1B	1.66
EXD2	5.15
RNF222	0.06
RELN	0.08
APOD	32.36
ARID2	1.59
SF3B3	45.62
IL1RAPL2	0.12
SP6	0.57
NKAPL	0.37
FSCB	0.0
CLDN4	45.61
MEF2C	2.26
HN1	58.82
S100A13	72.2
PCDH18	0.49
MAOA	165.57
PTPRC	0.96
GJB5	0.05
FHIT	26.82
FAM150B	34.16
LIN54	1.28
FAM180A	2.99
CACNA1S	0.17
S100A14	7.91
KAZN	9.68
FAM179A	0.69
TMEM194B	0.62
KIAA0408	0.04
MMP23B	0.71
SH2D5	0.69
RASSF10	1.74
GJB4	0.03
SYCP2	0.96
IL1RAP	1.99
PTPRT	0.02
MYBPC1	0.01
PAX5	0.0
SPOCK3	0.31
TDRD7	2.93
C16orf93	6.38
KIAA0895L	20.37
MYT1	0.03
SPATS2L	65.7
STK17B	0.53
WDSUB1	5.09
S100A4	21.39
PLEKHG4	1.0
FAT4	0.42
KIF19	0.12
STK40	38.02
TMEM63A	36.54
CTSE	0.25
SEMA4A	6.87
SRGAP3	3.39
FAM217B	1.46
SUPT5H	59.32
XPNPEP3	3.89
OR10S1	0.0
GRM7	0.06
SUPT3H	3.79
ATP2A1	1.72
STK31	0.21
NLGN3	0.64
JMJD4	7.19
CPNE4	0.46
NTNG2	0.37
ELAVL3	0.01
LONP1	89.8
TRRAP	3.52
FUT4	1.02
DUSP12	4.66
ASB13	41.56
SLC35F1	0.07
PTPN1	25.03
EVL	75.65
AACS	13.48
THEM5	1.26
EPHB4	30.39
PRTN3	0.0
TSC22D2	3.15
CRYBA4	0.0
ASMT	0.0
KIAA0141	32.42
YRDC	4.44
ZNF777	3.35
PIK3R4	6.18
RFX8	0.14
FGF16	0.0
SLC13A1	20.52
SIAH1	8.05
C20orf96	8.89
ESRRG	4.29
IPO4	27.22
NCOR2	28.6
PRPF40A	16.83
GDAP2	1.4
CADPS2	7.84
ANAPC7	16.1
AFAP1	3.1
MYO18A	22.21
C17orf59	8.37
MAN2A2	18.43
MME	114.74
LINC00238	0.82
CACNA1H	15.22
SULF2	79.92
LAMA2	1.27
PLXNB2	139.16
AJAP1	2.75
XRCC2	0.64
MYO6	72.83
MKL1	7.0
SEMA3F	21.94
ARHGAP44	2.36
HDAC2	19.16
TCF4	2.6
WNK3	0.53
ACN9	17.44
RABL6	66.58
ZKSCAN5	1.87
HSPB11	7.45
SLC30A10	0.0
TECPR2	5.05
FAM180B	0.0
ERI2	2.95
TOMM7	157.04
HSH2D	1.74
ZNF512B	8.3
FAM150A	0.0
DAPK1	7.63
ATP8B1	2.63
POU3F4	0.15
TLE1	3.85
MAML3	1.13
STRN3	5.69
CHRNG	0.0
IL12RB2	0.09
MVB12B	1.52
C6orf106	44.16
ARID5A	4.99
PPTC7	5.21
KRT39	0.0
TOMM20L	0.3
NHLRC2	1.05
SMARCD3	26.62
KIAA1211L	2.6
LAMB3	2.53
KPNA5	1.26
ARHGEF12	25.92
HCAR1	0.96
PDLIM7	34.56
WDR70	7.01
TMEM26	1.72
FAM3C	14.66
NOP9	7.89
SLC39A10	2.65
AP2A1	48.97
FUT11	7.61
ANXA4	94.4
FYB	0.98
SERTAD1	4.98
ZNF398	1.45
ANXA6	107.6
GMFB	5.67
SIGLEC15	0.48
MAFG	12.85
ARRDC1	36.05
KIAA1671	4.53
KRT35	0.0
IGF2R	20.92
GAL3ST4	0.26
SLC6A17	1.33
STRADB	37.98
ZGPAT	33.94
SLC25A29	98.98
PGAP1	0.26
SRC	31.69
PCNXL3	15.56
ACSL5	3.71
LRRC8B	1.13
ELAC2	20.51
BZW1	16.94
ABCB8	19.58
SND1	46.61
NEK5	0.45
PSMD12	7.86
GPR123	0.4
PIWIL2	0.38
C9orf169	5.55
SLC22A4	3.76
PGR	0.2
TBC1D9B	31.76
KANK2	38.11
GTF2E2	10.77
IL27	0.0
GUCA2A	0.0
SYNGAP1	1.75
FITM2	4.8
BLM	0.25
TRIM33	7.53
LRP10	97.0
PELI1	2.66
ME2	7.43
MRPL21	50.4
FBXL22	0.33
C5orf22	2.95
HTT	10.62
OR6N1	0.0
C5AR1	10.93
DCHS2	0.04
VEPH1	7.41
OR51D1	0.0
CCNT2	1.9
IPP	6.04
OR13G1	0.0
MAP3K5	6.7
OGDHL	270.33
CYP2F1	0.21
STMN3	8.62
FAM135A	2.65
PDGFA	9.25
COL13A1	0.9
ZNF628	2.54
SLC2A10	0.76
RPF2	4.73
SLC28A3	0.02
FAM177B	0.13
MIB2	37.79
COL19A1	0.57
OR6Y1	0.0
MYO5A	2.91
GZMM	0.08
ATG7	7.95
SIPA1L1	18.94
SSPO	1.68
ELANE	0.27
RAB40C	17.09
PIGN	2.25
TOPORS	3.02
BCO2	6.07
ENTPD6	50.28
DMBX1	0.07
OR11L1	0.0
ENPP1	1.66
CCDC154	1.06
C5orf42	1.86
MFAP5	0.15
CDC42SE1	21.33
PDCD1LG2	0.16
SCIN	20.2
SPTAN1	42.2
NMB	5.45
PARVA	19.73
KLHL14	0.53
KCNK2	0.07
PHF2	5.23
LHFPL5	0.5
HOXC6	5.69
TXNRD3	4.93
C9orf173	9.45
MAP1LC3C	0.32
SERTAD4	0.05
EME2	4.11
KLHDC1	1.58
OR52M1	0.0
CCDC180	5.67
SLC9A8	3.64
TRAF5	1.75
OCLN	2.97
C4orf22	0.38
FAM212B	1.53
ADAMTSL2	5.08
SGTB	0.63
ZNF790	3.81
FAM49A	0.72
MYO1C	49.4
MRPL22	32.17
NKIRAS1	4.91
KIF13B	21.4
NRAP	0.03
GEMIN5	1.0
TEAD4	11.99
SPG7	53.84
HES5	0.0
ERO1L	5.36
PLCG2	16.97
FCHSD1	4.71
DNM3	1.08
OPRK1	0.05
MBP	9.15
ELOVL2	0.06
KEL	0.39
NFE2L1	162.59
IRAK4	4.27
CCDC151	1.49
DLGAP2	0.61
ZNF335	4.01
MAK16	1.79
SEMA5B	1.81
ZNF667	1.61
GRK6	13.48
MARCH5	13.45
ZBTB14	2.41
CD2AP	7.66
GSK3B	5.41
SFI1	16.03
TMPRSS11F	0.0
TOR4A	2.24
HIBCH	51.73
ITGB5	78.11
TMEM229B	1.38
MAN1A2	4.61
SVIP	8.33
DDRGK1	84.72
ERC1	6.92
RPS6KL1	5.06
CACNA1E	0.38
QRICH1	14.59
CSF2RA	4.05
DDX42	23.14
XPO1	10.71
HELZ	2.44
TMEM116	10.21
UCKL1	27.75
OR5B21	0.0
CARD11	0.31
SDAD1	5.99
ZKSCAN8	1.62
TMEM239	0.08
HYLS1	0.97
MYL4	0.24
PIM3	86.93
ASPH	15.31
SPRED2	6.06
WWP2	35.22
GFPT1	5.03
UVRAG	5.39
TMEM207	3.83
ITSN2	10.06
NTRK1	1.26
MGEA5	30.72
TXNRD1	13.4
NRARP	1.88
TPM2	65.99
SH3BGRL2	7.23
YTHDF2	10.46
DOPEY1	2.83
ATL1	1.7
CNGA1	1.28
MAFK	24.58
C1orf228	1.8
GPN1	10.89
PLN	0.92
ITGBL1	0.48
KCNRG	0.27
LYRM2	6.48
WDHD1	0.64
DDX39B	25.34
SLC34A3	38.58
RD3	0.07
ARC	0.19
BCKDHB	8.51
ZNF536	0.05
MMP17	0.28
BAZ1A	1.98
CCDC69	6.18
MDM4	3.66
RYR2	0.04
FAM3D	0.47
NCOA6	6.4
STK39	4.9
TAT	0.14
KAT6A	4.08
C6orf89	18.45
FAM19A2	0.22
OR10G6	0.0
TTC37	7.99
TUSC1	7.37
PAPSS2	7.78
SLC9A6	2.46
ABCA4	0.64
PNPLA4	24.87
ZCCHC6	2.9
IPO9	10.53
MT-CO2	45431.6
C1orf85	51.25
FAM179B	3.57
DLL1	3.08
ANKRD13B	0.78
C19orf45	1.36
MT-CYB	24699.73
PPP1R14C	6.89
CTR9	9.23
SMOC1	0.47
F5	2.12
LRRTM3	0.0
ZNF652	9.28
GRHL2	1.79
SMURF1	6.64
GPATCH3	4.98
CDC42BPB	32.49
PLXNB3	0.87
COLGALT2	0.52
EGFL6	0.08
MT-ND2	22681.59
TNPO1	7.54
APCDD1L	2.31
RCSD1	3.63
RASSF9	0.34
FAM169A	0.96
ZNF830	4.77
GRIN3A	0.05
TMEM184B	15.42
MTOR	13.02
PLOD1	49.35
SCAMP5	21.78
ZNF521	1.71
ALPK2	11.95
BRINP2	0.03
LRIG2	1.66
MT-CO1	21971.43
PAX9	0.04
FOXJ3	4.61
CD247	0.64
GRM3	0.09
CHAMP1	2.4
GJC2	0.4
ITGAE	13.35
DENND4B	12.47
RYR3	0.36
ZNF277	8.04
MT-ND3	17799.1
DUSP27	0.03
ARHGEF15	9.84
TOX	1.41
DIS3	2.95
RUSC2	8.88
FICD	2.12
R3HDM4	33.19
LTN1	1.03
RUNDC1	5.0
CCDC152	0.36
C9orf96	1.57
GRK5	4.81
DCAF12	6.1
ASB12	0.0
MT-ND4	34120.53
SMC5	2.79
TDRD3	5.96
SHISA4	11.95
CIPC	4.1
TOP1	14.08
MAP3K3	16.49
L1CAM	13.89
NUFIP1	0.56
POU3F3	10.07
RASGEF1A	2.15
DZIP3	3.32
KIAA0753	2.89
DCLRE1A	1.04
ATG9A	26.14
APRT	70.42
PDS5B	4.29
MT-CO3	40753.9
SOWAHA	4.82
L3MBTL3	3.26
DMD	4.69
NAGA	19.34
SMG5	46.22
KIAA1279	5.22
OXCT1	11.39
TGM2	91.27
RORB	0.28
SGMS1	5.52
OR10R2	0.0
OR10Z1	0.0
EPYC	0.0
CYLD	4.63
SNORA21	0.0
SLC27A5	20.0
SNORD9	0.0
ADIPOR2	14.91
SNORA31	3.66
FAT1	39.0
CHMP2B	13.89
RNU6-1128P	0.0
STARD7	40.43
NOA1	4.15
HAL	0.08
APLP2	274.85
KIAA1467	3.0
SNORD1B	0.0
EIF3I	82.68
NKAIN1	0.29
SNORD44	0.0
COL16A1	3.49
TXLNA	11.76
UPP2	37.68
AGBL5	22.93
SNORD35A	1.14
EFR3B	0.29
KIF3C	1.27
RAB10	35.69
HADHA	136.76
MAPRE3	32.58
CAD	11.67
SNORD18A	0.0
CD82	22.75
BCORL1	4.04
ATRX	5.41
MYNN	2.0
MECOM	12.05
SCAMP1	4.01
PREP	4.91
HACE1	2.56
CFTR	1.08
WDR47	1.8
RNU1-24P	0.0
WDFY1	4.12
SNORD73	0.0
SLC25A24	1.58
MAP3K4	6.42
IGSF9	0.19
ZNF213	4.96
RNU4-75P	0.0
PROM1	3.56
CPNE3	9.22
RNU1-93P	0.0
RRN3	4.97
WNT11	0.21
MTIF2	11.88
SNORD52	0.0
RNU6-967P	0.0
RNA5SP363	0.0
EPS15	9.58
RNU6-619P	0.0
ORC1	0.62
RNU6-580P	0.0
SNORD38A	0.0
MGST2	55.04
CHERP	15.04
RN7SK	68.36
POMGNT1	36.58
RAD54L	0.72
SNORD82	0.0
B4GALT1	17.28
CHMP5	38.94
RNU4-2	0.64
EFCAB2	4.12
COX20	25.8
NFX1	9.12
C1orf95	1.56
CAPN8	1.44
TATDN3	7.87
C1orf53	3.17
SAMD5	2.67
GJE1	0.0
ECT2L	0.12
METTL11B	0.0
FAM229B	14.6
FANK1	5.84
DIMT1	5.22
DDO	8.25
PPAPDC1A	7.46
RBM20	1.05
IPO11	3.84
C6orf163	0.51
GDI1	75.63
PCMTD2	16.92
SOX18	18.97
C1orf146	0.07
FOLH1	8.14
C10orf62	0.2
SAMD13	0.59
CCDC160	0.47
EFCAB7	2.38
GLYATL3	0.0
ZYG11A	0.91
EIF2AK1	38.92
GLT6D1	0.0
LRIT2	0.0
LRRC73	2.47
NME8	0.0
FOXO6	0.33
MAFB	8.78
TRAF3IP1	11.65
GIGYF2	21.71
EPDR1	10.11
NHSL2	0.29
PHACTR4	6.71
ZDHHC18	4.45
GPRIN2	2.76
SNX10	25.03
TMEM57	5.03
ZDBF2	0.33
TXNDC8	0.0
AWAT1	0.0
DAXX	3.34
BMPR2	2.41
TCEA3	46.74
PFDN6	10.72
RING1	0.06
HSD17B8	8.61
RXRB	0.87
COL11A2	0.13
BRD2	8.09
COL5A2	0.98
PSMB8	2.7
MRPL28	73.2
NOTCH4	6.31
PAFAH1B1	24.3
PBX2	8.04
AGER	1.61
RNF5	17.86
AGPAT1	38.91
DFNB59	3.62
PRRT1	0.42
MRPL38	52.5
ERICH2	0.53
ITPKC	10.62
SP5	0.12
STK19	9.57
BTBD17	0.0
DXO	9.46
SKIV2L	10.41
EHMT2	2.03
FAT2	0.1
LAYN	2.25
SLC44A4	7.81
NEU1	4.58
VWA7	2.03
MBD5	5.62
C6orf25	0.11
LY6G6C	0.0
ABHD16A	9.31
CSNK2B	12.19
GPANK1	4.27
C6orf47	4.41
APOM	1.01
ERO1LB	3.02
PRRC2A	7.67
NFKBIL1	0.33
CCHCR1	13.49
PSORS1C2	0.0
ZFAND6	21.68
CDSN	0.21
C6orf15	0.0
DHX16	2.62
C6orf136	10.32
MRPS18B	8.21
PPP1R10	1.31
ABCF1	1.04
HSD17B2	0.35
DDR1	41.99
GNL1	4.83
TRIM15	0.0
FOXB2	0.0
TRIM40	0.02
PTCHD2	0.01
TBC1D8	12.77
PPEF1	0.16
MOG	0.0
CBY3	0.67
AKT1S1	30.14
GABBR1	3.7
C9orf135	1.18
MALRD1	0.45
RANBP17	1.05
FAM196B	0.04
TTC25	1.85
NOS2	0.77
HUWE1	36.09
MROH6	3.22
ATXN2	23.87
DCTN1	51.45
TCTN1	21.37
FAM216A	1.66
ZBTB48	23.5
GPR20	0.04
KRT40	0.0
LRRC3C	0.0
C11orf83	17.25
GRXCR2	0.0
LRRC10B	0.38
FBXO47	0.0
C12orf73	4.2
TRIM13	5.91
MS4A13	0.0
SPIRE2	4.71
PABPN1L	0.05
PKHD1L1	1.27
SLC35B4	5.09
FAM71F2	1.9
NOX4	59.0
CDKL4	0.0
C4orf47	1.61
TRIQK	2.64
ARID3C	0.0
C11orf91	0.36
ZBTB10	2.03
ACOX3	8.19
C4orf46	0.23
LGR4	11.06
VIT	0.07
PDE7A	6.46
TMEM170B	1.51
MTMR2	6.89
SNX2	32.28
NT5M	4.03
TECPR1	6.59
C15orf59	21.5
CFI	211.79
IZUMO3	0.0
ATP6AP1L	3.97
CCDC85C	12.37
RGL3	97.15
NAP1L4	103.67
CPT1B	15.46
DENND6B	10.2
LCMT1	27.68
MFSD2B	0.19
CDPF1	5.83
LIN52	6.05
TRIP6	52.72
TECRL	0.08
DPF3	4.34
MANSC4	0.12
LYRM5	10.26
ITPRIPL2	2.32
DENND1C	37.8
DNAH9	0.66
ACHE	1.91
C5orf51	1.45
PPAPDC2	2.29
GMNC	0.11
TTC23L	0.5
SRRT	46.97
ZNF316	10.23
ONECUT3	0.05
OLIG2	0.02
C21orf62	3.57
BAX	71.81
NYNRIN	1.43
IFITM5	0.0
C18orf63	0.0
DOK6	2.26
TMEM211	0.13
SERPINB11	0.0
SERPINB5	0.05
NLK	7.59
RNASE13	0.11
ATP10A	7.24
ANKUB1	0.26
TSSK2	0.05
PIGS	42.99
LRRC30	0.0
TMEM200C	1.61
OR10C1	0.0
PTPLB	6.69
WDR52	1.4
LNP1	1.94
VGLL3	0.41
TRIM71	0.5
ZCWPW2	0.57
ADAMTS2	2.76
COLQ	1.59
SNORD58A	0.0
TMPRSS11E	0.0
ATXN7L3	19.22
SNORA56	0.0
KIAA0100	53.28
UIMC1	7.64
SNORD101	0.0
MMP2	8.62
LPCAT2	2.37
GNAO1	0.41
RNU6-214P	0.0
OGFOD1	6.62
SNORD15A	0.0
ADD1	73.11
SNORA54	0.8
SLC13A2	190.95
SNORD59A	0.0
TXNDC16	1.17
NID2	2.28
GMCL1	4.14
KLHL42	3.15
SNORD20	0.0
DNM1L	10.53
PTHLH	0.23
RNU6-925P	1.08
GAS7	0.68
PHACTR3	1.0
RNU6-959P	0.0
ERGIC2	13.45
TFAP2C	0.13
AURKA	1.09
SNORD102	0.0
CASS4	0.08
PIR	7.18
SNORD73A	0.0
GPX3	25462.54
DIO2	0.2
DIO1	76.26
